daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY     GPP(1)     GPP(0)  GPP (tot)     NPP(1)     NPP(0)   NPP(tot)      ET(1)      ET(0)     LAI(1)     LAI(0)
-2008          9         14        nan        nan        nan          0        nan          0        nan 
-2008          9         15        nan        nan        nan          0        nan          0        nan 
-2008          9         16        nan        nan        nan          0        nan          0        nan 
-2008          9         17        nan        nan        nan          0        nan          0        nan 
-2008          9         18        nan        nan        nan          0        nan          0        nan 
-2008          9         19        nan        nan        nan          0        nan          0        nan 
-2008          9         20        nan        nan        nan          0        nan          0        nan 
-2008          9         21        nan        nan        nan          0        nan          0        nan 
-2008          9         22        nan        nan        nan          0        nan          0        nan 
-2008          9         23        nan        nan        nan          0        nan          0        nan 
-2008          9         24        nan        nan        nan          0        nan          0        nan 
-2008          9         25        nan        nan        nan          0        nan          0        nan 
-2008          9         26        nan        nan        nan          0        nan          0        nan 
-2008          9         27        nan        nan        nan          0        nan          0        nan 
-2008          9         28        nan        nan        nan          0        nan          0        nan 
-2008          9         29        nan        nan        nan          0        nan          0        nan 
-2008          9         30        nan        nan        nan          0        nan          0        nan 
-2008         10          1        nan        nan        nan          0        nan          0        nan 
-2008         10          2        nan        nan        nan          0        nan          0        nan 
-2008         10          3        nan        nan        nan          0        nan          0        nan 
-2008         10          4        nan        nan        nan          0        nan          0        nan 
-2008         10          5        nan        nan        nan          0        nan          0        nan 
-2008         10          6        nan        nan        nan          0        nan          0        nan 
-2008         10          7        nan        nan        nan          0        nan          0        nan 
-2008         10          8        nan        nan        nan          0        nan          0        nan 
-2008         10          9        nan        nan        nan          0        nan          0        nan 
-2008         10         10        nan        nan        nan          0        nan          0        nan 
-2008         10         11        nan        nan        nan          0        nan          0        nan 
-2008         10         12        nan        nan        nan          0        nan          0        nan 
-2008         10         13        nan        nan        nan          0        nan          0        nan 
-2008         10         14        nan        nan        nan          0        nan          0        nan 
-2008         10         15        nan        nan        nan          0        nan          0        nan 
-2008         10         16        nan        nan        nan          0        nan          0        nan 
-2008         10         17        nan        nan        nan          0        nan          0        nan 
-2008         10         18        nan        nan        nan          0        nan          0        nan 
-2008         10         19        nan        nan        nan          0        nan          0        nan 
-2008         10         20        nan        nan        nan          0        nan          0        nan 
-2008         10         21        nan        nan        nan          0        nan          0        nan 
-2008         10         22        nan        nan        nan          0        nan          0        nan 
-2008         10         23        nan        nan        nan          0        nan          0        nan 
-2008         10         24        nan        nan        nan          0        nan          0        nan 
-2008         10         25        nan        nan        nan          0        nan          0        nan 
-2008         10         26          0          0          0          0          0          0          0 
-2008         10         27          0          0          0          0          0          0          0 
-2008         10         28          0          0          0          0          0          0          0 
-2008         10         29          0          0          0          0          0          0          0 
-2008         10         30          0          0          0          0          0          0          0 
-2008         10         31          0          0          0          0          0          0          0 
-2008         11          1          0          0          0          0          0          0          0 
-2008         11          2          0          0          0          0          0          0          0 
-2008         11          3          0          0          0          0          0          0          0 
-2008         11          4          0          0          0          0          0          0          0 
-2008         11          5          0          0          0          0          0          0          0 
-2008         11          6          0          0          0          0          0          0          0 
-2008         11          7          0          0          0          0          0          0          0 
-2008         11          8          0          0          0          0          0          0          0 
-2008         11          9          0          0          0          0          0          0          0 
-2008         11         10          0          0          0          0          0          0          0 
-2008         11         11          0          0          0          0          0          0          0 
-2008         11         12          0          0          0          0          0          0          0 
-2008         11         13          0          0          0          0          0          0          0 
-2008         11         14          0          0          0          0          0          0          0 
-2008         11         15          0          0          0          0          0          0          0 
-2008         11         16          0          0          0          0          0          0          0 
-2008         11         17          0          0          0          0          0          0          0 
-2008         11         18          0          0          0          0          0          0          0 
-2008         11         19          0          0          0          0          0          0          0 
-2008         11         20          0          0          0          0          0          0          0 
-2008         11         21          0          0          0          0          0          0          0 
-2008         11         22          0          0          0          0          0          0          0 
-2008         11         23          0          0          0          0          0          0          0 
-2008         11         24          0          0          0          0          0          0          0 
-2008         11         25          0          0          0          0          0          0          0 
-2008         11         26          0          0          0          0          0          0          0 
-2008         11         27          0          0          0          0          0          0          0 
-2008         11         28          0          0          0          0          0          0          0 
-2008         11         29          0          0          0          0          0          0          0 
-2008         11         30          0          0          0          0          0          0          0 
-2008         12          1          0          0          0          0          0          0          0 
-2008         12          2          0          0          0          0          0          0          0 
-2008         12          3          0          0          0          0          0          0          0 
-2008         12          4          0          0          0          0          0          0          0 
-2008         12          5          0          0          0          0          0          0          0 
-2008         12          6          0          0          0          0          0          0          0 
-2008         12          7          0          0          0          0          0          0          0 
-2008         12          8          0          0          0          0          0          0          0 
-2008         12          9          0          0          0          0          0          0          0 
-2008         12         10          0          0          0          0          0          0          0 
-2008         12         11          0          0          0          0          0          0          0 
-2008         12         12          0          0          0          0          0          0          0 
-2008         12         13          0          0          0          0          0          0          0 
-2008         12         14          0          0          0          0          0          0          0 
-2008         12         15          0          0          0          0          0          0          0 
-2008         12         16          0          0          0          0          0          0          0 
-2008         12         17          0          0          0          0          0          0          0 
-2008         12         18          0          0          0          0          0          0          0 
-2008         12         19          0          0          0          0          0          0          0 
-2008         12         20          0          0          0          0          0          0          0 
-2008         12         21          0          0          0          0          0          0          0 
-2008         12         22          0          0          0          0          0          0          0 
-2008         12         23          0          0          0          0          0          0          0 
-2008         12         24          0          0          0          0          0          0          0 
-2008         12         25          0          0          0          0          0          0          0 
-2008         12         26          0          0          0          0          0          0          0 
-2008         12         27          0          0          0          0          0          0          0 
-2008         12         28          0          0          0          0          0          0          0 
-2008         12         29          0          0          0          0          0          0          0 
-2008         12         30          0          0          0          0          0          0          0 
-2008         12         31          0          0          0          0          0          0          0 

-YEAR      MONTH        DAY     GPP(0)   GPP(tot)     NPP(0)   NPP(tot)      ET(0)    ET(tot)     LAI(0)

-2009          1          1          0          0          0          0          0          0          0 
-2009          1          2          0          0          0          0          0          0          0 
-2009          1          3          0          0          0          0          0          0          0 
-2009          1          4          0          0          0          0          0          0          0 
-2009          1          5          0          0          0          0          0          0          0 
-2009          1          6          0          0          0          0          0          0          0 
-2009          1          7          0          0          0          0          0          0          0 
-2009          1          8          0          0          0          0          0          0          0 
-2009          1          9          0          0          0          0          0          0          0 
-2009          1         10          0          0          0          0          0          0          0 
-2009          1         11          0          0          0          0          0          0          0 
-2009          1         12          0          0          0          0          0          0          0 
-2009          1         13          0          0          0          0          0          0          0 
-2009          1         14          0          0          0          0          0          0          0 
-2009          1         15          0          0          0          0          0          0          0 
-2009          1         16          0          0          0          0          0          0          0 
-2009          1         17          0          0          0          0          0          0          0 
-2009          1         18          0          0          0          0          0          0          0 
-2009          1         19          0          0          0          0          0          0          0 
-2009          1         20          0          0          0          0          0          0          0 
-2009          1         21          0          0          0          0          0          0          0 
-2009          1         22          0          0          0          0          0          0          0 
-2009          1         23          0          0          0          0          0          0          0 
-2009          1         24          0          0          0          0          0          0          0 
-2009          1         25          0          0          0          0          0          0          0 
-2009          1         26          0          0          0          0          0          0          0 
-2009          1         27          0          0          0          0          0          0          0 
-2009          1         28          0          0          0          0          0          0          0 
-2009          1         29          0          0          0          0          0          0          0 
-2009          1         30          0          0          0          0          0          0          0 
-2009          1         31          0          0          0          0          0          0          0 
-2009          2          1          0          0          0          0          0          0          0 
-2009          2          2          0          0          0          0          0          0          0 
-2009          2          3          0          0          0          0          0          0          0 
-2009          2          4          0          0          0          0          0          0          0 
-2009          2          5          0          0          0          0          0          0          0 
-2009          2          6          0          0          0          0          0          0          0 
-2009          2          7          0          0          0          0          0          0          0 
-2009          2          8          0          0          0          0          0          0          0 
-2009          2          9          0          0          0          0          0          0          0 
-2009          2         10          0          0          0          0          0          0          0 
-2009          2         11          0          0          0          0          0          0          0 
-2009          2         12          0          0          0          0          0          0          0 
-2009          2         13          0          0          0          0          0          0          0 
-2009          2         14          0          0          0          0          0          0          0 
-2009          2         15          0          0          0          0          0          0          0 
-2009          2         16          0          0          0          0          0          0          0 
-2009          2         17          0          0          0          0          0          0          0 
-2009          2         18          0          0          0          0          0          0          0 
-2009          2         19          0          0          0          0          0          0          0 
-2009          2         20          0          0          0          0          0          0          0 
-2009          2         21          0          0          0          0          0          0          0 
-2009          2         22          0          0          0          0          0          0          0 
-2009          2         23          0          0          0          0          0          0          0 
-2009          2         24          0          0          0          0          0          0          0 
-2009          2         25          0          0          0          0          0          0          0 
-2009          2         26          0          0          0          0          0          0          0 
-2009          2         27          0          0          0          0          0          0          0 
-2009          2         28          0          0          0          0          0          0          0 
-2009          3          1          0          0          0          0          0          0          0 
-2009          3          2          0          0          0          0          0          0          0 
-2009          3          3          0          0          0          0          0          0          0 
-2009          3          4          0          0          0          0          0          0          0 
-2009          3          5          0          0          0          0          0          0          0 
-2009          3          6          0          0          0          0          0          0          0 
-2009          3          7          0          0          0          0          0          0          0 
-2009          3          8          0          0          0          0          0          0          0 
-2009          3          9          0          0          0          0          0          0          0 
-2009          3         10          0          0          0          0          0          0          0 
-2009          3         11          0          0          0          0          0          0          0 
-2009          3         12          0          0          0          0          0          0          0 
-2009          3         13          0          0          0          0          0          0          0 
-2009          3         14          0          0          0          0          0          0          0 
-2009          3         15          0          0          0          0          0          0          0 
-2009          3         16          0          0          0          0          0          0          0 
-2009          3         17          0          0          0          0          0          0          0 
-2009          3         18          0          0          0          0          0          0          0 
-2009          3         19          0          0          0          0          0          0          0 
-2009          3         20          0          0          0          0          0          0          0 
-2009          3         21          0          0          0          0          0          0          0 
-2009          3         22          0          0          0          0          0          0          0 
-2009          3         23          0          0          0          0          0          0          0 
-2009          3         24          0          0          0          0          0          0          0 
-2009          3         25          0          0          0          0          0          0          0 
-2009          3         26          0          0          0          0          0          0          0 
-2009          3         27          0          0          0          0          0          0          0 
-2009          3         28          0          0          0          0          0          0          0 
-2009          3         29          0          0          0          0          0          0          0 
-2009          3         30          0          0          0          0          0          0          0 
-2009          3         31          0          0          0          0          0          0          0 
-2009          4          1          0          0          0          0          0          0          0 
-2009          4          2          0          0          0          0          0          0          0 
-2009          4          3          0          0          0          0          0          0          0 
-2009          4          4          0          0          0          0          0          0          0 
-2009          4          5          0          0          0          0          0          0          0 
-2009          4          6          0          0          0          0          0          0          0 
-2009          4          7          0          0          0          0          0          0          0 
-2009          4          8          0          0          0          0          0          0          0 
-2009          4          9          0          0          0          0          0          0          0 
-2009          4         10          0          0          0          0          0          0          0 
-2009          4         11          0          0          0          0          0          0          0 
-2009          4         12          0          0          0          0          0          0          0 
-2009          4         13          0          0          0          0          0          0          0 
-2009          4         14          0          0          0          0          0          0          0 
-2009          4         15          0          0          0          0          0          0          0 
-2009          4         16          0          0          0          0          0          0          0 
-2009          4         17          0          0          0          0          0          0          0 
-2009          4         18          0          0          0          0          0          0          0 
-2009          4         19          0          0          0          0          0          0          0 
-2009          4         20          0          0          0          0          0          0          0 
-2009          4         21          0          0          0          0          0          0          0 
-2009          4         22          0          0          0          0          0          0          0 
-2009          4         23          0          0          0          0          0          0          0 
-2009          4         24          0          0          0          0          0          0          0 
-2009          4         25          0          0          0          0          0          0          0 
-2009          4         26          0          0          0          0          0          0          0 
-2009          4         27          0          0          0          0          0          0          0 
-2009          4         28          0          0          0          0          0          0          0 
-2009          4         29          0          0          0          0          0          0          0 
-2009          4         30          0          0          0          0          0          0          0 
-2009          5          1          0          0          0          0          0          0          0 
-2009          5          2          0          0          0          0          0          0          0 
-2009          5          3          0          0          0          0          0          0          0 
-2009          5          4          0          0          0          0          0          0          0 
-2009          5          5          0          0          0          0          0          0          0 
-2009          5          6          0          0          0          0          0          0          0 
-2009          5          7          0          0          0          0          0          0          0 
-2009          5          8          0          0          0          0          0          0          0 
-2009          5          9          0          0          0          0          0          0          0 
-2009          5         10          0          0          0          0          0          0          0 
-2009          5         11          0          0          0          0          0          0          0 
-2009          5         12          0          0          0          0          0          0          0 
-2009          5         13          0          0          0          0          0          0          0 
-2009          5         14          0          0          0          0          0          0          0 
-2009          5         15          0          0          0          0          0          0          0 
-2009          5         16          0          0          0          0          0          0          0 
-2009          5         17          0          0          0          0          0          0          0 
-2009          5         18          0          0          0          0          0          0          0 
-2009          5         19          0          0          0          0          0          0          0 
-2009          5         20          0          0          0          0          0          0          0 
-2009          5         21          0          0          0          0          0          0          0 
-2009          5         22          0          0          0          0          0          0          0 
-2009          5         23          0          0          0          0          0          0          0 
-2009          5         24          0          0          0          0          0          0          0 
-2009          5         25          0          0          0          0          0          0          0 
-2009          5         26          0          0          0          0          0          0          0 
-2009          5         27          0          0          0          0          0          0          0 
-2009          5         28          0          0          0          0          0          0          0 
-2009          5         29          0          0          0          0          0          0          0 
-2009          5         30          0          0          0          0          0          0          0 
-2009          5         31          0          0          0          0          0          0          0 
-2009          6          1          0          0          0          0          0          0          0 
-2009          6          2        nan        nan        nan          0        nan          0        nan 
-2009          6          3        nan        nan        nan          0        nan          0        nan 
-2009          6          4        nan        nan        nan          0        nan          0        nan 
-2009          6          5        nan        nan        nan          0        nan          0        nan 
-2009          6          6        nan        nan        nan          0        nan          0        nan 
-2009          6          7        nan        nan        nan          0        nan          0        nan 
-2009          6          8        nan        nan        nan          0        nan          0        nan 
-2009          6          9        nan        nan        nan          0        nan          0        nan 
-2009          6         10        nan        nan        nan          0        nan          0        nan 
-2009          6         11        nan        nan        nan          0        nan          0        nan 
-2009          6         12        nan        nan        nan          0        nan          0        nan 
-2009          6         13        nan        nan        nan          0        nan          0        nan 
-2009          6         14        nan        nan        nan          0        nan          0        nan 
-2009          6         15        nan        nan        nan          0        nan          0        nan 
-2009          6         16        nan        nan        nan          0        nan          0        nan 
-2009          6         17        nan        nan        nan          0        nan          0        nan 
-2009          6         18        nan        nan        nan          0        nan          0        nan 
-2009          6         19        nan        nan        nan          0        nan          0        nan 
-2009          6         20        nan        nan        nan          0        nan          0        nan 
-2009          6         21        nan        nan        nan          0        nan          0        nan 
-2009          6         22        nan        nan        nan          0        nan          0        nan 
-2009          6         23        nan        nan        nan          0        nan          0        nan 
-2009          6         24        nan        nan        nan          0        nan          0        nan 
-2009          6         25        nan        nan        nan          0        nan          0        nan 
-2009          6         26        nan        nan        nan          0        nan          0        nan 
-2009          6         27        nan        nan        nan          0        nan          0        nan 
-2009          6         28        nan        nan        nan          0        nan          0        nan 
-2009          6         29        nan        nan        nan          0        nan          0        nan 
-2009          6         30        nan        nan        nan          0        nan          0        nan 
-2009          7          1        nan        nan        nan          0        nan          0        nan 
-2009          7          2        nan        nan        nan          0        nan          0        nan 
-2009          7          3        nan        nan        nan          0        nan          0        nan 
-2009          7          4        nan        nan        nan          0        nan          0        nan 
-2009          7          5        nan        nan        nan          0        nan          0        nan 
-2009          7          6        nan        nan        nan          0        nan          0        nan 
-2009          7          7        nan        nan        nan          0        nan          0        nan 
-2009          7          8        nan        nan        nan          0        nan          0        nan 
-2009          7          9        nan        nan        nan          0        nan          0        nan 
-2009          7         10        nan        nan        nan          0        nan          0        nan 
-2009          7         11        nan        nan        nan          0        nan          0        nan 
-2009          7         12        nan        nan        nan          0        nan          0        nan 
-2009          7         13        nan        nan        nan          0        nan          0        nan 
-2009          7         14        nan        nan        nan          0        nan          0        nan 
-2009          7         15        nan        nan        nan          0        nan          0        nan 
-2009          7         16        nan        nan        nan          0        nan          0        nan 
-2009          7         17        nan        nan        nan          0        nan          0        nan 
-2009          7         18        nan        nan        nan          0        nan          0        nan 
-2009          7         19        nan        nan        nan          0        nan          0        nan 
-2009          7         20        nan        nan        nan          0        nan          0        nan 
-2009          7         21        nan        nan        nan          0        nan          0        nan 
-2009          7         22        nan        nan        nan          0        nan          0        nan 
-2009          7         23        nan        nan        nan          0        nan          0        nan 
-2009          7         24        nan        nan        nan          0        nan          0        nan 
-2009          7         25        nan        nan        nan          0        nan          0        nan 
-2009          7         26        nan        nan        nan          0        nan          0        nan 
-2009          7         27        nan        nan        nan          0        nan          0        nan 
-2009          7         28        nan        nan        nan          0        nan          0        nan 
-2009          7         29        nan        nan        nan          0        nan          0        nan 
-2009          7         30        nan        nan        nan          0        nan          0        nan 
-2009          7         31        nan        nan        nan          0        nan          0        nan 
-2009          8          1        nan        nan        nan          0        nan          0        nan 
-2009          8          2        nan        nan        nan          0        nan          0        nan 
-2009          8          3        nan        nan        nan          0        nan          0        nan 
-2009          8          4        nan        nan        nan          0        nan          0        nan 
-2009          8          5        nan        nan        nan          0        nan          0        nan 
-2009          8          6        nan        nan        nan          0        nan          0        nan 
-2009          8          7        nan        nan        nan          0        nan          0        nan 
-2009          8          8        nan        nan        nan          0        nan          0        nan 
-2009          8          9        nan        nan        nan          0        nan          0        nan 
-2009          8         10        nan        nan        nan          0        nan          0        nan 
-2009          8         11        nan        nan        nan          0        nan          0        nan 
-2009          8         12        nan        nan        nan          0        nan          0        nan 
-2009          8         13        nan        nan        nan          0        nan          0        nan 
-2009          8         14        nan        nan        nan          0        nan          0        nan 
-2009          8         15        nan        nan        nan          0        nan          0        nan 
-2009          8         16        nan        nan        nan          0        nan          0        nan 
-2009          8         17        nan        nan        nan          0        nan          0        nan 
-2009          8         18        nan        nan        nan          0        nan          0        nan 
-2009          8         19        nan        nan        nan          0        nan          0        nan 
-2009          8         20        nan        nan        nan          0        nan          0        nan 
-2009          8         21        nan        nan        nan          0        nan          0        nan 
-2009          8         22        nan        nan        nan          0        nan          0        nan 
-2009          8         23        nan        nan        nan          0        nan          0        nan 
-2009          8         24        nan        nan        nan          0        nan          0        nan 
-2009          8         25        nan        nan        nan          0        nan          0        nan 
-2009          8         26        nan        nan        nan          0        nan          0        nan 
-2009          8         27        nan        nan        nan          0        nan          0        nan 
-2009          8         28        nan        nan        nan          0        nan          0        nan 
-2009          8         29        nan        nan        nan          0        nan          0        nan 
-2009          8         30        nan        nan        nan          0        nan          0        nan 
-2009          8         31        nan        nan        nan          0        nan          0        nan 
-2009          9          1        nan        nan        nan          0        nan          0        nan 
-2009          9          2        nan        nan        nan          0        nan          0        nan 
-2009          9          3        nan        nan        nan          0        nan          0        nan 
-2009          9          4        nan        nan        nan          0        nan          0        nan 
-2009          9          5        nan        nan        nan          0        nan          0        nan 
-2009          9          6        nan        nan        nan          0        nan          0        nan 
-2009          9          7        nan        nan        nan          0        nan          0        nan 
-2009          9          8        nan        nan        nan          0        nan          0        nan 
-2009          9          9        nan        nan        nan          0        nan          0        nan 
-2009          9         10        nan        nan        nan          0        nan          0        nan 
-2009          9         11        nan        nan        nan          0        nan          0        nan 
-2009          9         12        nan        nan        nan          0        nan          0        nan 
-2009          9         13        nan        nan        nan          0        nan          0        nan 
-2009          9         14        nan        nan        nan          0        nan          0        nan 
-2009          9         15        nan        nan        nan          0        nan          0        nan 
-2009          9         16        nan        nan        nan          0        nan          0        nan 
-2009          9         17        nan        nan        nan          0        nan          0        nan 
-2009          9         18        nan        nan        nan          0        nan          0        nan 
-2009          9         19        nan        nan        nan          0        nan          0        nan 
-2009          9         20        nan        nan        nan          0        nan          0        nan 
-2009          9         21        nan        nan        nan          0        nan          0        nan 
-2009          9         22        nan        nan        nan          0        nan          0        nan 
-2009          9         23        nan        nan        nan          0        nan          0        nan 
-2009          9         24        nan        nan        nan          0        nan          0        nan 
-2009          9         25        nan        nan        nan          0        nan          0        nan 
-2009          9         26        nan        nan        nan          0        nan          0        nan 
-2009          9         27        nan        nan        nan          0        nan          0        nan 
-2009          9         28        nan        nan        nan          0        nan          0        nan 
-2009          9         29        nan        nan        nan          0        nan          0        nan 
-2009          9         30        nan        nan        nan          0        nan          0        nan 
-2009         10          1        nan        nan        nan          0        nan          0        nan 
-2009         10          2        nan        nan        nan          0        nan          0        nan 
-2009         10          3        nan        nan        nan          0        nan          0        nan 
-2009         10          4        nan        nan        nan          0        nan          0        nan 
-2009         10          5        nan        nan        nan          0        nan          0        nan 
-2009         10          6        nan        nan        nan          0        nan          0        nan 
-2009         10          7        nan        nan        nan          0        nan          0        nan 
-2009         10          8        nan        nan        nan          0        nan          0        nan 
-2009         10          9        nan        nan        nan          0        nan          0        nan 
-2009         10         10        nan        nan        nan          0        nan          0        nan 
-2009         10         11        nan        nan        nan          0        nan          0        nan 
-2009         10         12        nan        nan        nan          0        nan          0        nan 
-2009         10         13        nan        nan        nan          0        nan          0        nan 
-2009         10         14        nan        nan        nan          0        nan          0        nan 
-2009         10         15        nan        nan        nan          0        nan          0        nan 
-2009         10         16        nan        nan        nan          0        nan          0        nan 
-2009         10         17        nan        nan        nan          0        nan          0        nan 
-2009         10         18        nan        nan        nan          0        nan          0        nan 
-2009         10         19        nan        nan        nan          0        nan          0        nan 
-2009         10         20        nan        nan        nan          0        nan          0        nan 
-2009         10         21        nan        nan        nan          0        nan          0        nan 
-2009         10         22        nan        nan        nan          0        nan          0        nan 
-2009         10         23        nan        nan        nan          0        nan          0        nan 
-2009         10         24        nan        nan        nan          0        nan          0        nan 
-2009         10         25        nan        nan        nan          0        nan          0          0 
-2009         10         26          0          0          0          0          0          0          0 
-2009         10         27          0          0          0          0          0          0          0 
-2009         10         28          0          0          0          0          0          0          0 
-2009         10         29          0          0          0          0          0          0          0 
-2009         10         30          0          0          0          0          0          0          0 
-2009         10         31          0          0          0          0          0          0          0 
-2009         11          1          0          0          0          0          0          0          0 
-2009         11          2          0          0          0          0          0          0          0 
-2009         11          3          0          0          0          0          0          0          0 
-2009         11          4          0          0          0          0          0          0          0 
-2009         11          5          0          0          0          0          0          0          0 
-2009         11          6          0          0          0          0          0          0          0 
-2009         11          7          0          0          0          0          0          0          0 
-2009         11          8          0          0          0          0          0          0          0 
-2009         11          9          0          0          0          0          0          0          0 
-2009         11         10          0          0          0          0          0          0          0 
-2009         11         11          0          0          0          0          0          0          0 
