daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD
-2002          1         26          0          0          0          0          1          1    0.628602    0.916219
-2002          1         27          0          0          0          0          1          1    0.655353    0.907556
-2002          1         28          0          0          0          0          1          1    0.694094    0.879414
-2002          1         29          0          0          0          0          1          1     0.56377    0.868055
-2002          1         30          0          0          0          0          1          1    0.618321    0.871099
-2002          1         31          0          0          0          0          1          1    0.580516      0.8462
-2002          2          1          0          0          0          0          1          1    0.641172    0.886034
-2002          2          2          0          0          0          0          1          1    0.723553    0.743416
-2002          2          3          0          0          0          0          1          1    0.704302    0.725423
-2002          2          4          0          0          0          0          1          1    0.580444    0.879414
-2002          2          5          0          0          0          0          1          1    0.631506    0.938943
-2002          2          6          0          0          0          0          1          1    0.451497    0.928672
-2002          2          7          0          0          0          0          1          1    0.402758    0.939883
-2002          2          8          0          0          0          0          1          1    0.613716    0.972875
-2002          2          9          0          0          0          0          1          1    0.632726    0.922655
-2002          2         10          0          0          0          0          1          1    0.525057    0.903933
-2002          2         11          0          0          0          0          1          1    0.636809    0.955042
-2002          2         12          0          0          0          0          1          1    0.665818    0.893151
-2002          2         13          0          0          0          0          1          1    0.507352    0.941765
-2002          2         14          0          0          0          0          1          1    0.255149    0.914388
-2002          2         15          0          0          0          0          1          1    0.216605    0.918053
-2002          2         16          0          0          0          0          1          1    0.323591    0.884264
-2002          2         17          0          0          0          0          1          1    0.267084    0.935195
-2002          2         18          0          0          0          0          1          1    0.353102    0.944594
-2002          2         19          0          0          0          0          1          1    0.459212    0.924502
-2002          2         20          0          0          0          0          1          1    0.496125    0.934728
-2002          2         21          0          0          0          0          1          1    0.306164    0.866754
-2002          2         22          0          0          0          0          1          1    0.542246    0.917594
-2002          2         23          0          0          0          0          1          1    0.347203    0.897628
-2002          2         24          0          0          0          0          1          1    0.282713     0.93426
-2002          2         25          0          0          0          0          1          1    0.556958    0.981179
-2002          2         26          0          0          0          0          1          1    0.623556     0.88692
-2002          2         27          0          0          0          0          1          1    0.415963    0.904837
-2002          2         28          0          0          0          0          1          1    0.347033    0.946012
-2002          3          1          0          0          0          0          1          1    0.344104    0.950279
-2002          3          2          0          0          0          0          1          1    0.274678    0.914388
-2002          3          3          0          0          0          0          1          1    0.354234    0.941294
-2002          3          4          0          0          0          0          1          1    0.509326    0.904837
-2002          3          5          0          0          0          0          1          1    0.457247    0.911649
-2002          3          6          0          0          0          0          1          1    0.498269    0.951705
-2002          3          7          0          0          0          0          1          1    0.604679    0.856843
-2002          3          8          0          0          0          0          1          1    0.560824    0.876341
-2002          3          9          0          0          0          0          1          1    0.557279    0.905743
-2002          3         10          0          0          0          0          1          1    0.507404    0.860278
-2002          3         11          0          0          0          0          1          1    0.607582    0.823246
-2002          3         12          0          0          0          0          1          1    0.518283    0.963676
-2002          3         13          0          0          0          0          1          1    0.361772    0.998501
-2002          3         14          0          0          0          0          1          1    0.156503    0.991536
-2002          3         15          0          0          0          0          1          1    0.442858    0.968991
-2002          3         16          0          0          0          0          1          1    0.684797     0.87459
-2002          3         17          0          0          0          0          1          1    0.589949    0.954565
-2002          3         18          0          0          0          0          1          1    0.584015    0.957433
-2002          3         19          0          0          0          0          1          1    0.558043    0.911649
-2002          3         20          0          0          0          0          1          1    0.604372    0.960789
-2002          3         21          0          0          0          0          1          1    0.639598    0.986098
-2002          3         22          0          0          0          0          1          1    0.523234    0.978729
-2002          3         23          0          0          0          0          1          1    0.385531    0.933793
-2002          3         24          0          0          0          0          1          1    0.334491    0.941765
-2002          3         25          0          0          0          0          1          1    0.375552    0.899425
-2002          3         26          0          0          0          0          1          1    0.413834    0.899874
-2002          3         27          0          0          0          0          1          1    0.421384    0.878974
-2002          3         28          0          0          0          0          1          1    0.553303    0.822012
-2002          3         29          0          0          0          0          1          1    0.613505     0.78036
-2002          3         30          0          0          0          0          1          1    0.662618    0.799315
-2002          3         31          0          0          0          0          1          1    0.661058    0.884264
-2002          4          1          0          0          0          0          1          1    0.750262     0.81302
-2002          4          2          0          0          0          0          1          1    0.837599    0.686259
-2002          4          3          0          0          0          0          1          1    0.833007    0.704688
-2002          4          4          0          0          0          0          1          1    0.772491    0.740818
-2002          4          5          0          0          0          0          1          1     0.64778    0.754274
-2002          4          6          0          0          0          0          1          1    0.425404     0.83527
-2002          4          7          0          0          0          0          1          1    0.500874    0.855132
-2002          4          8          0          0          0          0          1          1    0.542521    0.817095
-2002          4          9          0          0          0          0          1          1    0.474732    0.881615
-2002          4         10          0          0          0          0          1          1    0.489178    0.843243
-2002          4         11          0          0          0          0          1          1    0.512216    0.849591
-2002          4         12          0          0          0          0          1          1    0.526144    0.897628
-2002          4         13          0          0          0          0          1          1    0.436837    0.921733
-2002          4         14          0          0          0          0          1          1    0.397412    0.965123
-2002          4         15          0          0          0          0          1          1    0.356044    0.990545
-2002          4         16          0          0          0          0          1          1     0.45969    0.988566
-2002          4         17          0          0          0          0          1          1    0.585026    0.894939
-2002          4         18          0          0          0          0          1          1    0.565142    0.894491
-2002          4         19          0          0          0          0          1          1     0.52819    0.919891
-2002          4         20          0          0          0          0          1          1     0.59797    0.898975
-2002          4         21          0          0          0          0          1          1    0.740571    0.776468
-2002          4         22          0          0          0          0          1          1    0.829558    0.694544
-2002          4         23          0          0          0          0          1          1    0.757755    0.857701
-2002          4         24          0          0          0          0          1          1    0.785648    0.910283
-2002          4         25          0          0          0          0          1          1    0.600203    0.962232
-2002          4         26          0          0          0          0          1          1    0.527332    0.970446
-2002          4         27          0          0          0          0          1          1    0.552437    0.890475
-2002          4         28          0          0          0          0          1          1    0.643153    0.895834
-2002          4         29          0          0          0          0          1          1    0.566194    0.898975
-2002          4         30          0          0          0          0          1          1    0.671369    0.878974
-2002          5          1          0          0          0          0          1          1    0.651642    0.879414
-2002          5          2          0          0          0          0          1          1    0.529779     0.99104
-2002          5          3          0          0          0          0          1          1    0.596946    0.905743
-2002          5          4          0          0          0          0          1          1    0.474732     0.95361
-2002          5          5          0          0          0          0          1          1    0.446501    0.979219
-2002          5          6          0          0          0          0          1          1    0.614887     0.94365
-2002          5          7          0          0          0          0          1          1    0.750599    0.853423
-2002          5          8          0          0          0          0          1          1    0.787234     0.90303
-2002          5          9          0          0          0          0          1          1    0.849512    0.918972
-2002          5         10          0          0          0          0          1          1    0.712975    0.974822
-2002          5         11          0          0          0          0          1          1    0.707935    0.971902
-2002          5         12          0          0          0          0          1          1    0.629525    0.993024
-2002          5         13          0          0          0          0          1          1    0.861101    0.766439
-2002          5         14          0          0          0          0          1          1    0.750916    0.865022
-2002          5         15          0          0          0          0          1          1    0.814074    0.809369
-2002          5         16          0          0          0          0          1          1    0.923133     0.71177
-2002          5         17          0          0          0          0          1          1    0.936731    0.706452
-2002          5         18          0          0          0          0          1          1    0.814056    0.818321
-2002          5         19          0          0          0          0          1          1    0.800097    0.830689
-2002          5         20          0          0          0          0          1          1    0.875029    0.806541
-2002          5         21          0          0          0          0          1          1     0.94479    0.683861
-2002          5         22          0          0          0          0          1          1    0.834661    0.918512
-2002          5         23          0          0          0          0          1          1    0.809798    0.808965
-2002          5         24          0          0          0          0          1          1    0.662707    0.946012
-2002          5         25          0          0          0          0          1          1    0.720907    0.830274
-2002          5         26          0          0          0          0          1          1    0.698437    0.873279
-2002          5         27          0          0          0          0          1          1    0.750936    0.822012
-2002          5         28          0          0          0          0          1          1    0.763393     0.82572
-2002          5         29          0          0          0          0          1          1     0.71197    0.859848
-2002          5         30          0          0          0          0          1          1    0.756479    0.838618
-2002          5         31          0          0          0          0          1          1    0.751392    0.814647
-2002          6          1          0          0          0          0          1          1    0.828516    0.724336
-2002          6          2          0          0          0          0          1          1    0.933302    0.622196
-2002          6          3          0          0          0          0          1          1    0.917486    0.766056
-2002          6          4    10.9656  0.0287945    2695.52          0          1          1    0.920997    0.788203
-2002          6          5    4.50658    0.01206    934.835          0   0.646377          0    0.894548    0.915303
-2002          6          6    4.46308  0.0120241    927.486          0   0.628737          0    0.806598    0.877657
-2002          6          7    3.66596 0.00993595    732.964          0   0.628737          0      0.7505    0.930996
-2002          6          8    9.11036  0.0248036    1493.69          0   0.628737          0     0.83775    0.790176
-2002          6          9     10.344  0.0284331    1304.72          0   0.676776          0    0.847364    0.825307
-2002          6         10    5.30629  0.0145644    848.252          0   0.641266          0    0.697177    0.918512
-2002          6         11    6.27772  0.0172177    965.001          0   0.631589          0    0.735641    0.876779
-2002          6         12    6.57029   0.018004    885.218          0   0.663891          0    0.821032     0.89003
-2002          6         13    2.06445 0.00565183    315.128          0   0.633299          0    0.749329    0.930996
-2002          6         14    7.59565  0.0207886     911.26          0   0.667824          0    0.926189    0.869358
-2002          6         15    9.80358  0.0268034    1276.21          0    0.65487          0    0.869184    0.838618
-2002          6         16    10.6907  0.0291899    1325.82          0   0.638423          0    0.933614    0.813833
-2002          6         17    15.7244  0.0428724    1950.01          0   0.628737          0    0.994658    0.582457
-2002          6         18    13.7994  0.0375477    1647.76          0   0.628737          0    0.995842    0.802519
-2002          6         19    12.2359  0.0332359    1647.09          0   0.629878          0    0.888462    0.804125
-2002          6         20    3.81844  0.0103565    533.941          0   0.716813          0    0.787811    0.987084
-2002          6         21    10.8499   0.029414    1544.41          0   0.628737          0    0.846515    0.821601
-2002          6         22    8.76707  0.0237376    1171.36          0   0.629308          0    0.904347    0.804528
-2002          6         23    12.0796  0.0326741    1753.23          0   0.629308          0    0.834408     0.81914
-2002          6         24      16.04  0.0433301    2330.96          0   0.628737          0    0.835856    0.752767
-2002          6         25    15.5194  0.0419563    2094.08          0   0.628737          0    0.888563    0.730154
-2002          6         26    15.2341  0.0412154    2006.61          0   0.628737          0    0.898899    0.755784
-2002          6         27    11.0905  0.0300265    1701.29          0   0.628737          0    0.762422    0.836524
-2002          6         28    6.52865  0.0176848    1060.62          0   0.647511          0    0.699034    0.906196
-2002          6         29     10.519  0.0285025    1556.44          0   0.647511          0     0.76349    0.852996
-2002          6         30    7.15277  0.0193907    1008.39          0   0.628737          0    0.810955    0.838199
-2002          7          1    2.54462 0.00690053    370.817          0   0.723241          0    0.706247    0.979709
-2002          7          2    6.35229  0.0172283     949.77          0   0.652043          0    0.739664    0.910283
-2002          7          3    3.50879 0.00951905    451.967          0   0.773133          0    0.755595     0.99551
-2002          7          4     11.251  0.0305281    1591.65          0   0.631019          0    0.793438    0.898975
-2002          7          5    6.86011  0.0186233    937.583          0   0.629308          0    0.815449    0.865455
-2002          7          6    4.86275   0.013205    665.851          0   0.629878          0    0.808942    0.953134
-2002          7          7    7.39176   0.020077    964.442          0   0.628737          0    0.846809    0.881615
-2002          7          8    14.1747  0.0385127     1664.9          0   0.628737          0    0.935243    0.767206
-2002          7          9    9.93961  0.0270225    1126.68          0   0.631019          0    0.955868    0.796921
-2002          7         10    5.19848   0.014139    713.509          0   0.632729          0     0.78173    0.915761
-2002          7         11    10.5064  0.0285819     1395.1          0   0.645242          0    0.793862    0.898975
-2002          7         12    8.00747  0.0217935    982.843          0   0.628737          0    0.867248    0.833601
-2002          7         13    5.86313  0.0159627    750.596          0   0.628737          0    0.826254    0.960789
-2002          7         14    4.98693  0.0135805     635.67          0   0.628737          0    0.826013    0.960309
-2002          7         15    8.00715  0.0218097    918.814          0   0.628737          0    0.914053    0.910283
-2002          7         16    13.7266  0.0374006    1508.96          0   0.628737          0    0.948237    0.755406
-2002          7         17    13.2898  0.0362308    1501.72          0   0.628737          0    0.912684    0.831936
-2002          7         18    13.4415  0.0366639    1655.21          0   0.628737          0     0.82891    0.839037
-2002          7         19    9.91067  0.0270475    1220.03          0   0.628737          0    0.820562    0.817095
-2002          7         20    15.5006  0.0423196    1609.52          0   0.692855          0    0.901271     0.80493
-2002          7         21    8.39056  0.0229221    1046.46          0   0.633299          0    0.789928    0.924964
-2002          7         22     10.143  0.0277186    1195.56          0   0.628737          0    0.834661    0.837361
-2002          7         23    4.96762  0.0135807    564.294          0   0.637854          0    0.850646    0.894491
-2002          7         24    10.2948  0.0281497    1185.21          0   0.638992          0    0.835166    0.872843
-2002          7         25    11.7895  0.0322492    1326.51          0   0.628737          0    0.857486     0.80856
-2002          7         26    10.1337  0.0277322     1043.1          0   0.628737          0    0.928883    0.867188
-2002          7         27    17.0065  0.0465582    1639.78          0   0.628737          0    0.984044    0.775692
-2002          7         28    17.1429  0.0469608    1618.02          0   0.628737          0    0.999992    0.621885
-2002          7         29    15.5535  0.0426334    1558.47          0   0.628737          0    0.996305    0.562424
-2002          7         30    14.4235  0.0395579    1316.55          0   0.632729          0    0.996599    0.638905
-2002          7         31    5.78024  0.0158609    560.508          0   0.628737          0    0.931967    0.937067
-2002          8          1    10.0168  0.0274916    899.853          0   0.778528          0    0.858279    0.926353
-2002          8          2    14.0727  0.0386376     1351.1          0   0.628737          0    0.929831    0.744532
-2002          8          3    6.04271  0.0165987    633.741          0   0.649212          0    0.823374    0.954087
-2002          8          4    8.34684  0.0229327     865.36          0   0.633299          0    0.843824    0.939413
-2002          8          5    7.16288  0.0196854    660.573          0   0.750478          0    0.834054    0.968991
-2002          8          6    3.77805  0.0103857    374.664          0   0.670067          0    0.837382       0.999
-2002          8          7    7.59931  0.0208928    701.623          0   0.676218          0    0.891118    0.962232
-2002          8          8    10.9204  0.0300313    1045.51          0   0.628737          0    0.899793    0.875465
-2002          8          9    9.57683  0.0263459    903.462          0   0.646377          0    0.888233    0.901676
-2002          8         10    7.40739  0.0203842    723.647          0   0.628737          0    0.868386    0.917136
-2002          8         11    12.0071    0.03305    1127.14          0   0.628737          0    0.898816    0.863294
-2002          8         12    10.1396  0.0279204    957.668          0   0.641835          0    0.872629    0.919891
-2002          8         13    14.7091  0.0405165     1315.8          0   0.628737          0    0.927859    0.827373
-2002          8         14    12.8759  0.0354833    1086.79          0   0.628737          0    0.972742    0.771052
-2002          8         15     15.467  0.0426411    1269.21          0   0.628737          0    0.991131    0.700122
-2002          8         16    15.1255  0.0417197    1222.23          0   0.628737          0    0.998271    0.625941
-2002          8         17    15.3792  0.0424392    1270.21          0   0.628737          0    0.998885    0.596605
-2002          8         18    14.3067   0.039498    1151.26          0   0.628737          0    0.999761    0.608657
-2002          8         19    9.38909  0.0259325    713.873          0   0.657694          0     0.99128    0.837361
-2002          8         20    2.84727 0.00786635    231.103          0   0.670067          0    0.909682     0.98167
-2002          8         21    3.12273 0.00862809     285.34          0   0.634438          0    0.838468    0.980199
-2002          8         22    4.99587  0.0138049    465.803          0   0.628737          0    0.825204    0.908464
-2002          8         23    6.35598  0.0175658    582.804          0   0.628737          0    0.836091    0.921272
-2002          8         24    3.87043  0.0106985    269.835          0   0.999482          1    0.777214    0.992032
-2002          8         25    14.8974  0.0411846    1000.79          0      0.986          1     0.87027     0.89673
-2002          8         26    8.33391  0.0230511    704.969          0   0.628737          0    0.887888    0.898975
-2002          8         27     5.8297  0.0161284    464.349          0   0.628737          0    0.937216    0.949804
-2002          8         28      6.345   0.017557    503.237          0   0.628737          0    0.937295    0.922194
-2002          8         29     9.9519  0.0275424    792.953          0   0.628737          0    0.928788    0.840297
-2002          8         30    6.75255  0.0186933    556.394          0   0.628737          0    0.891686    0.906196
-2002          8         31    5.46777  0.0151394    477.924          0   0.630448          0     0.83488    0.926353
-2002          9          1    8.68735  0.0240576    771.875          0   0.628737          0    0.819725    0.808156
-2002          9          2    12.4936  0.0346064     1027.5          0   0.628737          0    0.880114    0.790571
-2002          9          3     12.289  0.0340513    1019.41          0   0.628737          0    0.864787    0.782313
-2002          9          4    11.3082  0.0313442    907.084          0   0.628737          0    0.886474    0.773755
-2002          9          5     9.3158  0.0258294    744.922          0   0.628737          0    0.882089    0.856843
-2002          9          6    6.77472  0.0187886    556.684          0   0.629878          0    0.851582    0.897179
-2002          9          7    6.57406  0.0182353    518.201          0    0.64581          0    0.867879    0.897628
-2002          9          8    7.96433  0.0220956    599.978          0   0.651477          0    0.898223    0.920811
-2002          9          9    4.92582  0.0136687     384.76          0   0.628737          0    0.883363    0.876341
-2002          9         10    4.12525  0.0114486    357.481          0   0.628737          0    0.793457     0.92404
-2002          9         11    2.00035 0.00555209    181.122          0   0.648078          0    0.740852    0.997005
-2002          9         12    9.18771  0.0255023    720.817          0   0.629308          0    0.872128    0.882056
-2002          9         13    11.7062  0.0325007    908.384          0   0.628737          0    0.876604    0.830689
-2002          9         14    4.85149  0.0134735    398.776          0   0.628737          0    0.820649     0.92728
-2002          9         15    10.6388  0.0295497    847.196          0   0.628737          0    0.844252    0.802519
-2002          9         16    5.65242   0.015704    481.196          0   0.628737          0    0.783758     0.90801
-2002          9         17    4.12796  0.0114703    346.964          0   0.628737          0    0.790614    0.900325
-2002          9         18    3.77681  0.0104956    318.764          0   0.628737          0     0.78505    0.913931
-2002          9         19    4.37264  0.0121525    375.128          0   0.628737          0    0.770306     0.88692
-2002          9         20    4.49304  0.0124885    376.142          0   0.628737          0    0.786954    0.880734
-2002          9         21    2.68893 0.00747478    241.354          0   0.628737          0    0.731594    0.910283
-2002          9         22    4.12786  0.0114755    379.249          0    0.65374          0    0.693858    0.978729
-2002          9         23    7.63867  0.0212379    714.878          0   0.628737          0    0.698415    0.858559
-2002          9         24    7.98397  0.0222021    804.669          0   0.628737          0    0.645061    0.855132
-2002          9         25    4.18155  0.0116305    368.439          0    0.65374          0    0.713498    0.944122
-2002          9         26    3.54142 0.00985103    313.191          0   0.662766          0    0.701778    0.968507
-2002          9         27    4.28753  0.0119275    369.475          0   0.628737          0    0.746044    0.966088
-2002          9         28    6.04942  0.0168306    534.119          0   0.629308          0    0.725531    0.956476
-2002          9         29    8.27393   0.023023    675.234          0   0.628737          0    0.782143    0.862862
-2002          9         30    8.53509  0.0237544    694.013          0   0.628737          0    0.780467    0.821601
-2002         10          1    6.46922  0.0180084    511.559          0   0.628737          0    0.797747    0.869358
-2002         10          2     5.5848  0.0155488    419.754          0   0.628737          0    0.835503     0.87197
-2002         10          3    1.96035 0.00546884    153.802          0   0.654305          0      0.7877    0.984127
-2002         10          4    6.09232  0.0170376    518.618          0   0.628737          0    0.749409    0.920811
-2002         10          5    1.31915 0.00370006    119.824          0   0.642971          0    0.687288    0.980689
-2002         10          6    5.12851  0.0144363    470.513          0   0.628737          0    0.673504    0.888252
-2002         10          7    1.82052 0.00514658    195.111          0   0.629878          0    0.546407    0.977751
-2002         10          8    4.17124  0.0118524    437.071          0   0.628737          0    0.504811    0.906649
-2002         10          9    4.88476  0.0139644    363.586          0   0.628737          0    0.576959    0.867188
-2002         10         10    4.13003  0.0118925    178.973          0   0.628737          0    0.589661    0.880293
-2002         10         11    2.78273  0.0080821   -38.8409          0   0.628737          0     0.45528    0.899874
-2002         10         12    1.00146  0.0029385   -155.448          0   0.636716          0    0.464536    0.936131
-2002         10         13    2.60004 0.00772247   -1228.74          0   0.688284          0    0.598778    0.925427
-2002         10         14    0.69784   0.002103    560.233          0   0.987474          1    0.608784    0.937067
-2002         10         15    1.45502 0.00446176    833.893          0   0.841961   0.164515    0.682972    0.938005
-2002         10         16    1.45991 0.00457138    1289.47          0   0.648078          0    0.682059    0.905743
-2002         10         17    1.28405 0.00286468   0.990202          0   0.628737          0    0.578945    0.904385
-2002         10         18          0          0          0          0   0.586891          0    0.477618    0.942236
-2002         10         19          0          0          0          0   0.602843          0    0.465144    0.918512
-2002         10         20          0          0          0          0   0.602692          0      0.4853    0.885591
-2002         10         21          0          0          0          0   0.639143          0    0.647803    0.983144
-2002         10         22          0          0          0          0   0.650444          0    0.744705    0.941294
-2002         10         23          0          0          0          0   0.672322          0    0.632932     0.89673
-2002         10         24          0          0          0          0   0.672206          0    0.531769    0.879853
-2002         10         25          0          0          0          0   0.692524          0    0.654545    0.928672
-2002         10         26          0          0          0          0   0.696329          0    0.647418    0.812613
-2002         10         27          0          0          0          0   0.766722          0    0.710396    0.841138
-2002         10         28          0          0          0          0   0.766567          0    0.563107    0.866754
-2002         10         29          0          0          0          0   0.766253          0    0.525259     0.90529
-2002         10         30          0          0          0          0   0.774579          0    0.574848    0.988072
-2002         10         31          0          0          0          0   0.775489          0    0.554045    0.956954
-2002         11          1          0          0          0          0   0.791631          0     0.63857    0.975798
-2002         11          2          0          0          0          0   0.821631          0    0.719913    0.951705
-2002         11          3          0          0          0          0   0.854943   0.369187    0.680512    0.915303
-2002         11          4          0          0          0          0   0.870155   0.548839    0.574727    0.957433
-2002         11          5          0          0          0          0   0.872082    0.56894    0.574848    0.970446
-2002         11          6          0          0          0          0    0.91907   0.926044    0.552833    0.937536
-2002         11          7          0          0          0          0   0.940005          1    0.446234    0.966572
-2002         11          8          0          0          0          0   0.965034          1     0.44452    0.988072
-2002         11          9          0          0          0          0   0.974818          1    0.537319    0.921733
-2002         11         10          0          0          0          0   0.982632          1    0.495142     0.98906
-2002         11         11          0          0          0          0   0.984831          1    0.609443    0.945067
-2002         11         12          0          0          0          0   0.985839          1    0.565044     0.94365
-2002         11         13          0          0          0          0   0.989348          1    0.542845    0.964158
-2002         11         14          0          0          0          0   0.989432          1    0.622767    0.857701
-2002         11         15          0          0          0          0    0.98938          1     0.51612    0.960309
-2002         11         16          0          0          0          0    0.98949          1     0.38517           1
-2002         11         17          0          0          0          0   0.989806          1    0.488684     0.98906
-2002         11         18          0          0          0          0   0.989776          1    0.425133       0.999
-2002         11         19          0          0          0          0    0.98976          1    0.404819    0.993024
-2002         11         20          0          0          0          0   0.989745          1    0.418772     0.95552
-2002         11         21          0          0          0          0   0.991118          1    0.642288     0.89003
-2002         11         22          0          0          0          0   0.991097          1    0.512114    0.927743
-2002         11         23          0          0          0          0   0.992719          1    0.496151    0.944122
-2002         11         24          0          0          0          0   0.992671          1    0.513697     0.95839
-2002         11         25          0          0          0          0   0.995294          1    0.363518    0.996506
-2002         11         26          0          0          0          0   0.995287          1    0.462314    0.985112
-2002         11         27          0          0          0          0   0.995287          1    0.385336    0.968507
-2002         11         28          0          0          0          0    0.99656          1    0.385392    0.991536
-2002         11         29          0          0          0          0   0.996647          1    0.476726    0.983144
-2002         11         30          0          0          0          0   0.996638          1    0.446822    0.986591
-2002         12          1          0          0          0          0   0.998184          1    0.403995    0.982652
-2002         12          2          0          0          0          0   0.998445          1     0.43236    0.968507
-2002         12          3          0          0          0          0   0.998464          1    0.303724      0.9995
-2002         12          4          0          0          0          0    0.99863          1    0.251693    0.998501
-2002         12          5          0          0          0          0   0.998895          1    0.343108    0.973848
-2002         12          6          0          0          0          0   0.998886          1    0.172286    0.960789
-2002         12          7          0          0          0          0   0.998884          1  0.00619937    0.985605
-2002         12          8          0          0          0          0   0.998883          1           0      0.9995
-2002         12          9          0          0          0          0   0.998878          1           0           1
-2002         12         10          0          0          0          0   0.998865          1           0           1
-2002         12         11          0          0          0          0   0.998857          1           0           1
-2002         12         12          0          0          0          0   0.998844          1           0    0.998501
-2002         12         13          0          0          0          0    0.99884          1           0           1
-2002         12         14          0          0          0          0   0.998942          1    0.167367    0.997503
-2002         12         15          0          0          0          0   0.999657          1     0.32681    0.985605
-2002         12         16          0          0          0          0   0.999901          1    0.354092    0.994018
-2002         12         17          0          0          0          0   0.999906          1    0.147933    0.986591
-2002         12         18          0          0          0          0   0.999906          1    0.039047    0.968991
-2002         12         19          0          0          0          0   0.999905          1    0.104153    0.938005
-2002         12         20          0          0          0          0   0.999903          1   0.0426261    0.996008
-2002         12         21          0          0          0          0   0.999916          1    0.215241    0.998501
-2002         12         22          0          0          0          0   0.999999          1    0.517189     0.86459
-2002         12         23          0          0          0          0   0.999999          1    0.415336    0.840297
-2002         12         24          0          0          0          0   0.999999          1    0.563451     0.94838
-2002         12         25          0          0          0          0          1          1    0.541647    0.992528
-2002         12         26          0          0          0          0          1          1    0.574046    0.954087
-2002         12         27          0          0          0          0          1          1    0.592007    0.965605
-2002         12         28          0          0          0          0          1          1     0.50994    0.955042
-2002         12         29          0          0          0          0          1          1    0.538396    0.971902
-2002         12         30          0          0          0          0          1          1    0.598564    0.955042
-2002         12         31          0          0          0          0          1          1   0.0742423    0.987578

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2003          1          1          0          0          0          0          1          1    0.553269    0.951705
-2003          1          2          0          0          0          0          1          1    0.651997    0.936599
-2003          1          3          0          0          0          0          1          1    0.486748    0.950279
-2003          1          4          0          0          0          0          1          1     0.14383    0.979709
-2003          1          5          0          0          0          0          1          1           0    0.992032
-2003          1          6          0          0          0          0          1          1   0.0574949    0.976774
-2003          1          7          0          0          0          0          1          1           0    0.982161
-2003          1          8          0          0          0          0          1          1           0    0.972388
-2003          1          9          0          0          0          0          1          1           0    0.987578
-2003          1         10          0          0          0          0          1          1           0    0.973361
-2003          1         11          0          0          0          0          1          1   0.0339603    0.955042
-2003          1         12          0          0          0          0          1          1     0.15104    0.937536
-2003          1         13          0          0          0          0          1          1    0.468394    0.918512
-2003          1         14          0          0          0          0          1          1    0.531154    0.885148
-2003          1         15          0          0          0          0          1          1    0.469766    0.855132
-2003          1         16          0          0          0          0          1          1    0.497177    0.902127
-2003          1         17          0          0          0          0          1          1    0.358549    0.888696
-2003          1         18          0          0          0          0          1          1    0.378518    0.907102
-2003          1         19          0          0          0          0          1          1    0.480794    0.843665
-2003          1         20          0          0          0          0          1          1    0.573823    0.879414
-2003          1         21          0          0          0          0          1          1    0.544295    0.898975
-2003          1         22          0          0          0          0          1          1    0.510474    0.910738
-2003          1         23          0          0          0          0          1          1    0.413715    0.930066
-2003          1         24          0          0          0          0          1          1    0.391458    0.923578
-2003          1         25          0          0          0          0          1          1     0.35674    0.949329
-2003          1         26          0          0          0          0          1          1    0.509409    0.968991
-2003          1         27          0          0          0          0          1          1    0.596428    0.941294
-2003          1         28          0          0          0          0          1          1    0.538132    0.870228
-2003          1         29          0          0          0          0          1          1    0.364394    0.920351
-2003          1         30          0          0          0          0          1          1    0.192768    0.963676
-2003          1         31          0          0          0          0          1          1           0    0.990545
-2003          2          1          0          0          0          0          1          1           0    0.987578
-2003          2          2          0          0          0          0          1          1     0.29655    0.954565
-2003          2          3          0          0          0          0          1          1    0.343831    0.882938
-2003          2          4          0          0          0          0          1          1    0.234789    0.913474
-2003          2          5          0          0          0          0          1          1    0.335178    0.915303
-2003          2          6          0          0          0          0          1          1    0.260115    0.904837
-2003          2          7          0          0          0          0          1          1    0.350885    0.951229
-2003          2          8          0          0          0          0          1          1    0.473152    0.960789
-2003          2          9          0          0          0          0          1          1    0.426891    0.939883
-2003          2         10          0          0          0          0          1          1    0.348371     0.94365
-2003          2         11          0          0          0          0          1          1    0.254472    0.954565
-2003          2         12          0          0          0          0          1          1           0    0.981179
-2003          2         13          0          0          0          0          1          1   0.0520579    0.989555
-2003          2         14          0          0          0          0          1          1    0.119478    0.987578
-2003          2         15          0          0          0          0          1          1  0.00797975     0.99551
-2003          2         16          0          0          0          0          1          1    0.038593    0.990545
-2003          2         17          0          0          0          0          1          1    0.109023    0.982161
-2003          2         18          0          0          0          0          1          1     0.12783    0.985112
-2003          2         19          0          0          0          0          1          1    0.280167    0.919431
-2003          2         20          0          0          0          0          1          1    0.398222    0.886034
-2003          2         21          0          0          0          0          1          1    0.469687    0.855132
-2003          2         22          0          0          0          0          1          1    0.469164    0.863294
