Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip 	SWC	LAI 
2	14	9	-9999	8.17	-1.43	0.497	-9999	0	-9999	0
2	15	9	-9999	12.07	-1.63	0.538	-9999	0	-9999	0
2	16	8	-9999	6.17	-2.43	0.499	-9999	0	-9999	0
2	17	5	-9999	4.07	-2.93	0.508	-9999	0	-9999	0
2	18	8	-9999	4.77	-3.23	0.475	-9999	0	-9999	0
2	19	-9999	-9999	-0.63	-3.23	0.492	-9999	0	-9999	0
2	20	-9999	-9999	-1.23	-3.23	0.49	-9999	28.4	-9999	0
2	21	-9999	-9999	-0.93	-3.13	0.503	-9999	7	-9999	0
2	22	5	-9999	4.37	-1.23	0.531	-9999	31.8	-9999	0
2	23	6	-9999	3.57	-2.53	0.549	-9999	7.2	-9999	0
2	24	12	-9999	1.67	-7.43	0.405	-9999	12.4	-9999	0
2	25	10	-9999	-0.53	-8.63	0.458	-9999	0	-9999	0
2	26	9	-9999	0.47	-9.13	0.441	-9999	0	-9999	0
2	27	11	-9999	1.17	-8.03	0.405	-9999	0	-9999	0
2	28	9	-9999	1.67	-9.13	0.403	-9999	0	-9999	0
2	29	11	-9999	1.47	-6.83	0.385	-9999	0	-9999	0
3	1	13	-9999	2.57	-9.13	0.239	-9999	0	-9999	0
3	2	13	-9999	2.37	-8.03	0.275	-9999	0	-9999	0
3	3	13	-9999	9.17	-3.43	0.309	-9999	0	-9999	0
3	4	12	-9999	7.67	-1.93	0.395	-9999	0	-9999	0
3	5	4	-9999	1.57	-2.93	0.569	-9999	0	-9999	0
3	6	3	-9999	-1.43	-2.23	0.602	-9999	0.4	-9999	0
3	7	11	-9999	2.37	-2.93	0.545	-9999	0.6	-9999	0
3	8	10	-9999	5.27	-2.83	0.289	-9999	0	-9999	0
3	9	15	-9999	5.97	-3.73	0.249	-9999	0	-9999	0
3	10	1	-9999	-1.63	-3.53	0.489	-9999	0	-9999	0
3	11	-9999	-9999	0.27	-3.73	0.562	-9999	16.2	-9999	0
3	12	6	-9999	2.27	-3.03	0.575	-9999	17.2	-9999	0
3	13	3	-9999	2.97	-1.23	0.575	-9999	0	-9999	0
3	14	9	-9999	7.97	-0.83	0.695	-9999	0	-9999	0
3	15	16	-9999	12.27	-0.83	0.635	-9999	0.4	-9999	0
3	16	16	-9999	14.47	0.77	0.565	-9999	0	-9999	0
3	17	16	-9999	15.87	-9999	0.575	-9999	0	-9999	0
3	18	15	-9999	-9999	-9999	0.619	-9999	0	-9999	0
3	19	15	-9999	-9999	-9999	0.742	-9999	-9999	-9999	0
3	20	13	-9999	12.97	2.07	0.915	-9999	0	-9999	0
3	21	13	-9999	13.77	2.17	0.939	-9999	0	-9999	0
3	22	16	-9999	10.17	1.87	0.489	-9999	3.4	-9999	0
3	23	6	-9999	5.87	1.37	0.522	-9999	0	-9999	0
3	24	11	-9999	7.27	1.97	0.375	-9999	0	-9999	0
3	25	11	-9999	7.77	0.47	0.349	-9999	0	-9999	0
3	26	12	-9999	5.77	-1.63	0.539	-9999	0	-9999	0
3	27	12	-9999	2.87	-2.73	0.552	-9999	0	-9999	0
3	28	18	-9999	9.87	-3.63	0.542	-9999	0	-9999	0
3	29	18	-9999	11.97	-1.93	0.555	-9999	0	-9999	0
3	30	12	-9999	10.57	-0.23	0.582	-9999	0	-9999	0
3	31	8	-9999	9.07	2.27	0.569	-9999	0	-9999	0
4	1	17	-9999	14.47	0.57	0.609	-9999	0	-9999	0
4	2	10	-9999	11.57	4.37	0.729	-9999	0	-9999	0
4	3	11	-9999	10.67	3.57	0.965	-9999	1.4	-9999	0
4	4	14	-9999	14.77	3.07	0.842	-9999	4.8	-9999	0
4	5	18	-9999	14.77	3.27	0.812	-9999	0	-9999	0
4	6	12	-9999	12.47	2.47	0.565	-9999	0	-9999	0
4	7	20	-9999	8.57	-1.33	0.332	-9999	0	-9999	0
4	8	19	-9999	10.27	-2.73	0.389	-9999	0	-9999	0
4	9	1	-9999	0.57	-1.73	0.709	-9999	4.8	-9999	0
4	10	6	-9999	1.77	-1.93	0.685	-9999	32.4	-9999	0
4	11	23	-9999	12.27	-2.93	0.502	-9999	8.2	-9999	0
4	12	21	-9999	13.37	-0.33	0.542	-9999	0	-9999	0
4	13	16	-9999	10.17	-0.93	0.672	-9999	0	-9999	0
4	14	20	-9999	9.97	-1.13	0.649	-9999	0	-9999	0
4	15	2	-9999	3.27	-1.63	0.865	-9999	2.8	-9999	0
4	16	3	-9999	2.57	-1.73	0.839	-9999	22.2	-9999	0
4	17	16	-9999	11.37	0.57	0.882	-9999	3.6	-9999	0
4	18	4	-9999	6.87	3.27	1.012	-9999	1.8	-9999	0
4	19	3	-9999	3.17	-1.63	0.712	-9999	9	-9999	0
4	20	24	-9999	15.37	-2.23	0.499	-9999	37.4	-9999	0
4	21	24	-9999	16.67	1.87	0.645	-9999	0	-9999	0
4	22	22	-9999	18.57	3.67	0.819	-9999	0	-9999	0
4	23	17	-9999	17.97	6.87	0.922	-9999	0	-9999	0
4	24	24	-9999	20.67	4.27	0.665	-9999	0	-9999	0
4	25	25	-9999	16.77	1.87	0.589	-9999	0	-9999	0
4	26	21	-9999	15.97	1.67	0.615	-9999	0	-9999	0
4	27	21	-9999	16.27	2.77	0.732	-9999	0	-9999	0
4	28	5	-9999	11.57	5.37	0.922	-9999	0	-9999	0
4	29	9	-9999	13.17	3.87	1.095	-9999	2.6	-9999	0
4	30	4	-9999	4.67	2.97	1.055	-9999	23.4	-9999	0
5	1	13	-9999	11.37	3.17	1.049	-9999	29	-9999	0
5	2	10	-9999	10.17	3.07	0.995	-9999	4	-9999	0
5	3	4	-9999	6.67	3.27	1.009	-9999	3.2	-9999	0
5	4	5	-9999	8.27	3.47	1.072	-9999	15.4	-9999	0
5	5	1	-9999	4.67	-0.43	0.942	-9999	16.2	-9999	0
5	6	11	-9999	8.97	-0.73	0.722	-9999	85.4	-9999	0
5	7	22	-9999	11.37	0.07	0.589	-9999	0.4	-9999	0
5	8	20	-9999	11.67	-1.13	0.605	-9999	0	-9999	0
5	9	21	-9999	12.57	2.47	0.749	-9999	0	-9999	0
5	10	25	-9999	13.87	1.47	0.795	-9999	0	-9999	0
5	11	21	-9999	16.47	3.87	0.892	-9999	0	-9999	0
5	12	21	-9999	15.47	5.07	0.949	-9999	0	-9999	0
5	13	26	-9999	17.97	3.07	0.845	-9999	0	-9999	0
5	14	28	-9999	19.37	3.67	0.782	-9999	0	-9999	0
5	15	24	-9999	17.17	6.17	0.882	-9999	0	-9999	0
5	16	28	-9999	22.67	6.17	0.752	-9999	0	-9999	0
5	17	28	-9999	19.07	5.07	0.879	-9999	0	-9999	0
5	18	27	-9999	20.47	6.37	1.029	-9999	0	-9999	0
5	19	28	-9999	24.77	7.67	1.045	-9999	0	-9999	0
5	20	26	-9999	22.67	8.97	1.255	-9999	0	-9999	0
5	21	12	-9999	15.47	8.67	1.409	-9999	0	-9999	0
5	22	17	-9999	14.67	3.97	1.132	-9999	16.4	-9999	0
5	23	29	-9999	18.97	1.87	0.702	-9999	0.2	-9999	0
5	24	29	-9999	13.47	1.87	0.679	-9999	0	-9999	0
5	25	28	-9999	17.57	4.37	0.792	-9999	0	-9999	0
5	26	24	-9999	18.77	5.17	0.915	-9999	0	-9999	0
5	27	15	-9999	18.17	6.57	1.102	-9999	0	-9999	0
5	28	29	-9999	19.07	5.17	1.015	-9999	1	-9999	0
5	29	29	-9999	19.57	3.37	0.865	-9999	0	-9999	0
5	30	26	-9999	20.17	9.37	0.959	-9999	0	-9999	0
5	31	6	-9999	12.47	7.87	1.265	-9999	0	-9999	0
6	1	10	-9999	12.97	7.27	1.299	-9999	2.2	-9999	0
6	2	24	-9999	19.87	5.87	1.115	-9999	7.2	-9999	0
6	3	23	-9999	18.27	7.47	0.769	-9999	0.2	-9999	0
6	4	25	-9999	22.67	12.27	0.785	-9999	0	-9999	0
6	5	26	-9999	22.77	9.17	1.019	-9999	0	-9999	0
6	6	30	-9999	20.27	6.17	0.999	-9999	0	-9999	0
6	7	29	-9999	23.57	9.07	1.052	-9999	0	-9999	0
6	8	27	-9999	24.47	9.47	1.269	-9999	0	-9999	0
6	9	28	-9999	28.17	11.37	1.262	-9999	0	-9999	0
6	10	27	-9999	28.07	13.27	1.255	-9999	0	-9999	0
6	11	19	-9999	24.27	10.57	1.372	-9999	0	-9999	0
6	12	23	-9999	25.27	10.27	1.165	-9999	0	-9999	0
6	13	27	-9999	19.77	6.97	0.832	-9999	0	-9999	0
6	14	24	-9999	21.07	5.97	0.852	-9999	0	-9999	0
6	15	27	-9999	22.67	7.67	1.052	-9999	0	-9999	0
6	16	22	-9999	24.77	9.97	1.052	-9999	0	-9999	0
6	17	28	-9999	23.37	9.67	1.209	-9999	0	-9999	0
6	18	27	-9999	25.87	10.07	1.052	-9999	0	-9999	0
6	19	16	-9999	21.07	10.57	1.159	-9999	0	-9999	0
6	20	17	-9999	18.77	6.97	1.085	-9999	0	-9999	0
6	21	20	-9999	19.47	7.37	1.039	-9999	8.4	-9999	0
6	22	8	-9999	14.47	10.27	1.479	-9999	0	-9999	0
6	23	9	-9999	16.07	9.37	1.579	-9999	5.4	-9999	0
6	24	25	-9999	23.47	8.37	1.435	-9999	1.6	-9999	0
6	25	30	-9999	24.37	10.17	1.042	-9999	0	-9999	0
6	26	28	-9999	23.37	9.37	1.232	-9999	0	-9999	0
6	27	22	-9999	25.87	11.17	1.425	-9999	0	-9999	0
6	28	20	-9999	27.37	14.47	1.612	-9999	0	-9999	0
6	29	29	-9999	28.47	12.77	1.345	-9999	0.6	-9999	0
6	30	25	-9999	24.27	13.07	1.509	-9999	0	-9999	0
7	1	14	-9999	21.77	12.77	1.789	-9999	0	-9999	0
7	2	29	-9999	24.37	10.87	1.189	-9999	0	-9999	0
7	3	30	-9999	23.17	9.07	1.039	-9999	0	-9999	0
7	4	22	-9999	21.87	10.47	1.325	-9999	0	-9999	0
7	5	18	-9999	23.37	11.77	1.559	-9999	0	-9999	0
7	6	16	-9999	23.77	11.87	1.665	-9999	0	-9999	0
7	7	6	-9999	16.17	11.97	1.852	-9999	0.8	-9999	0
7	8	2	-9999	14.07	10.47	1.682	-9999	51.2	-9999	0
7	9	28	-9999	21.57	7.27	1.152	-9999	40.2	-9999	0
7	10	28	-9999	20.87	7.57	1.022	-9999	4.6	-9999	0
7	11	25	-9999	19.67	8.37	0.969	-9999	0	-9999	0
7	12	26	-9999	17.67	7.17	0.995	-9999	0	-9999	0
7	13	24	-9999	19.17	6.57	0.845	-9999	0	-9999	0
7	14	29	-9999	22.37	6.37	0.912	-9999	0	-9999	0
7	15	28	-9999	25.57	9.67	1.165	-9999	0	-9999	0
7	16	19	-9999	24.27	11.87	1.392	-9999	0	-9999	0
7	17	18	-9999	21.77	11.97	1.552	-9999	4.6	-9999	0
7	18	11	-9999	19.87	10.87	1.415	-9999	1	-9999	0
7	19	7	-9999	19.17	12.27	1.522	-9999	0.2	-9999	0
7	20	7	-9999	19.37	12.67	1.632	-9999	6.4	-9999	0
7	21	22	-9999	26.07	11.97	1.589	-9999	3.4	-9999	0
7	22	25	-9999	28.47	13.47	1.669	-9999	0	-9999	0
7	23	19	-9999	26.67	15.47	1.715	-9999	0	-9999	0
7	24	8	-9999	20.87	14.37	1.632	-9999	0	-9999	0
7	25	26	-9999	25.87	13.77	1.215	-9999	0.8	-9999	0
7	26	26	-9999	25.27	12.27	1.265	-9999	0	-9999	0
7	27	27	-9999	22.77	10.77	1.095	-9999	0	-9999	0
7	28	26	-9999	23.57	11.37	1.225	-9999	0	-9999	0
7	29	24	-9999	24.67	13.27	1.432	-9999	0	-9999	0
7	30	25	-9999	27.27	12.47	1.559	-9999	0	-9999	0
7	31	22	-9999	25.87	13.37	1.659	-9999	0	-9999	0
8	1	25	-9999	28.57	13.97	1.712	-9999	0	-9999	0
8	2	23	-9999	28.07	14.77	1.825	-9999	0	-9999	0
8	3	17	-9999	26.87	12.57	1.609	-9999	0	-9999	0
8	4	20	-9999	24.67	13.07	1.602	-9999	9	-9999	0
8	5	19	-9999	22.77	12.17	1.702	-9999	6.2	-9999	0
8	6	24	-9999	24.47	11.47	1.645	-9999	14.8	-9999	0
8	7	22	-9999	24.67	10.87	1.745	-9999	4.8	-9999	0
8	8	21	-9999	23.87	11.17	1.775	-9999	10.6	-9999	0
8	9	13	-9999	21.17	11.97	1.852	-9999	0.8	-9999	0
8	10	4	-9999	16.67	12.27	1.885	-9999	0.2	-9999	0
8	11	6	-9999	19.87	13.07	1.955	-9999	2.2	-9999	0
8	12	9	-9999	19.07	11.57	1.942	-9999	24.2	-9999	0
8	13	24	-9999	24.17	8.87	1.175	-9999	10.6	-9999	0
8	14	25	-9999	23.57	11.07	0.949	-9999	0.2	-9999	0
8	15	22	-9999	23.77	9.67	1.079	-9999	0	-9999	0
8	16	16	-9999	21.27	11.67	1.449	-9999	0	-9999	0
8	17	3	-9999	16.67	12.27	1.695	-9999	0	-9999	0
8	18	11	-9999	18.77	12.17	1.789	-9999	46	-9999	0
8	19	12	-9999	21.37	14.37	1.979	-9999	23	-9999	0
8	20	13	-9999	19.87	11.97	1.715	-9999	29.4	-9999	0
8	21	24	-9999	20.37	7.77	0.922	-9999	3.6	-9999	0
8	22	20	-9999	20.17	6.37	0.892	-9999	0	-9999	0
8	23	21	-9999	21.67	7.97	1.179	-9999	0	-9999	0
8	24	10	-9999	17.27	9.77	1.565	-9999	0	-9999	0
8	25	17	-9999	21.57	8.67	1.499	-9999	12.4	-9999	0
8	26	21	-9999	19.07	9.27	0.969	-9999	0.2	-9999	0
8	27	22	-9999	22.37	7.47	0.915	-9999	0	-9999	0
8	28	17	-9999	21.57	8.87	1.361	-9999	0	-9999	0
8	29	15	-9999	20.47	9.77	1.539	-9999	0	-9999	0
8	30	14	-9999	18.07	8.37	1.539	-9999	8.4	-9999	0
8	31	20	-9999	22.07	10.17	1.519	-9999	0.2	-9999	0
9	1	12	-9999	16.87	11.17	1.522	-9999	0	-9999	0
9	2	20	-9999	21.87	11.57	1.512	-9999	0	-9999	0
9	3	19	-9999	22.57	10.97	1.542	-9999	0	-9999	0
9	4	19	-9999	25.67	12.27	1.629	-9999	0	-9999	0
9	5	17	-9999	23.27	12.97	1.505	-9999	0	-9999	0
9	6	13	-9999	18.57	13.27	1.435	-9999	0	-9999	0
9	7	17	-9999	22.17	11.17	1.365	-9999	0	-9999	0
9	8	18	-9999	21.47	10.47	1.382	-9999	0	-9999	0
9	9	15	-9999	21.17	13.87	1.339	-9999	0	-9999	0
9	10	14	-9999	19.87	13.07	1.375	-9999	0	-9999	0
9	11	15	-9999	20.17	11.97	1.502	-9999	0	-9999	0
9	12	14	-9999	18.07	11.37	1.649	-9999	0	-9999	0
9	13	10	-9999	14.47	9.57	1.559	-9999	11.8	-9999	0
9	14	2	-9999	12.67	10.17	1.629	-9999	0	-9999	0
9	15	12	-9999	16.87	9.07	1.512	-9999	37	-9999	0
9	16	18	-9999	17.27	6.07	1.205	-9999	0.2	-9999	0
9	17	17	-9999	19.27	6.47	1.139	-9999	0	-9999	0
9	18	17	-9999	17.87	9.77	1.272	-9999	0	-9999	0
9	19	16	-9999	18.17	8.37	1.389	-9999	0	-9999	0
9	20	14	-9999	19.07	10.27	1.432	-9999	0	-9999	0
9	21	14	-9999	18.87	8.17	1.302	-9999	0	-9999	0
9	22	15	-9999	21.07	6.77	0.939	-9999	0	-9999	0
9	23	11	-9999	22.67	10.07	1.162	-9999	0	-9999	0
9	24	17	-9999	17.67	5.27	0.815	-9999	0	-9999	0
9	25	16	-9999	15.17	5.37	0.602	-9999	0	-9999	0
9	26	11	-9999	16.17	5.07	0.625	-9999	0	-9999	0
9	27	11	-9999	14.07	3.47	0.809	-9999	0	-9999	0
9	28	12	-9999	14.57	5.07	1.045	-9999	0	-9999	0
9	29	8	-9999	14.17	5.57	1.175	-9999	0	-9999	0
9	30	13	-9999	17.27	6.07	1.315	-9999	0	-9999	0
10	1	12	-9999	18.37	9.07	1.439	-9999	14.8	-9999	0
10	2	10	-9999	17.57	7.67	1.405	-9999	0	-9999	0
10	3	10	-9999	17.27	7.67	1.402	-9999	0	-9999	0
10	4	10	-9999	17.27	8.67	1.445	-9999	0	-9999	0
10	5	11	-9999	17.17	7.67	1.452	-9999	0	-9999	0
10	6	1	-9999	12.97	10.87	1.512	-9999	0	-9999	0
10	7	6	-9999	15.27	10.87	1.639	-9999	1.4	-9999	0
10	8	4	-9999	14.17	9.57	1.652	-9999	2.8	-9999	0
10	9	6	-9999	15.47	10.17	1.612	-9999	0.4	-9999	0
10	10	4	-9999	12.17	5.27	1.465	-9999	0.2	-9999	0
10	11	9	-9999	12.27	4.07	1.192	-9999	18.4	-9999	0
10	12	3	-9999	7.47	4.07	1.002	-9999	1	-9999	0
10	13	5	-9999	6.07	3.67	0.832	-9999	1	-9999	0
10	14	2	-9999	6.17	3.67	0.905	-9999	0.6	-9999	0
10	15	2	-9999	5.77	2.37	0.939	-9999	2.6	-9999	0
10	16	11	-9999	10.67	-0.63	0.807	-9999	11.4	-9999	0
10	17	9	-9999	9.77	-1.53	0.763	-9999	0.2	-9999	0
10	18	10	-9999	10.87	-0.53	0.839	-9999	0	-9999	0
10	19	2	-9999	5.77	2.27	0.979	-9999	0	-9999	0
10	20	2	-9999	10.17	5.47	1.099	-9999	0.6	-9999	0
10	21	10	-9999	14.47	7.87	1.322	-9999	0	-9999	0
10	22	6	-9999	14.77	7.77	1.485	-9999	0	-9999	0
10	23	8	-9999	15.17	7.77	1.392	-9999	0	-9999	0
10	24	7	-9999	15.77	8.77	1.355	-9999	0	-9999	0
10	25	-9999	-9999	11.97	8.57	1.392	-9999	0	-9999	0
10	26	-9999	-9999	9.97	7.97	1.402	-9999	16.6	-9999	0
10	27	5	-9999	12.07	7.77	1.315	-9999	127.8	-9999	0
10	28	1	-9999	7.77	4.07	1.212	-9999	18	-9999	0
10	29	1	-9999	8.57	3.77	1.142	-9999	29	-9999	0
10	30	6	-9999	10.17	4.07	1.105	-9999	43	-9999	0
10	31	6	-9999	12.27	3.77	1.109	-9999	6.8	-9999	0
11	1	2	-9999	9.37	7.07	1.295	-9999	5.4	-9999	0
11	2	0	-9999	13.57	7.37	1.369	-9999	104.4	-9999	0
11	3	4	-9999	14.47	7.87	1.395	-9999	55.6	-9999	0
11	4	6	-9999	16.37	8.77	1.242	-9999	0	-9999	0
11	5	7	-9999	17.67	7.47	0.942	-9999	0	-9999	0
11	6	4	-9999	11.87	2.57	0.929	-9999	0	-9999	0
11	7	8	-9999	10.27	-0.43	0.562	-9999	0	-9999	0
11	8	8	-9999	7.97	-2.63	0.312	-9999	0	-9999	0
11	9	8	-9999	6.17	-4.13	0.382	-9999	0	-9999	0
11	10	6	-9999	5.87	-4.43	0.435	-9999	0	-9999	0
11	11	1	-9999	0.97	-1.63	0.709	-9999	0.4	-9999	0
11	12	3	-9999	7.57	0.27	0.802	-9999	10.6	-9999	0
11	13	7	-9999	11.37	-1.53	0.455	-9999	4.2	-9999	0
11	14	7	-9999	6.07	-2.43	0.222	-9999	0	-9999	0
11	15	7	-9999	7.77	-2.93	0.305	-9999	0	-9999	0
11	16	6	-9999	9.27	-1.93	0.395	-9999	0	-9999	0
11	17	6	-9999	8.47	-0.43	0.479	-9999	0	-9999	0
11	18	6	-9999	8.27	-0.03	0.622	-9999	0	-9999	0
11	19	2	-9999	8.37	-0.53	0.492	-9999	0	-9999	0
11	20	6	-9999	4.27	-4.43	0.265	-9999	0	-9999	0
11	21	6	-9999	4.67	-4.13	0.322	-9999	0	-9999	0
11	22	6	-9999	5.47	-3.73	0.412	-9999	0	-9999	0
11	23	6	-9999	10.17	-2.33	0.552	-9999	0	-9999	0
11	24	5	-9999	10.17	-1.63	0.549	-9999	0	-9999	0
11	25	1	-9999	1.87	-2.13	0.602	-9999	0	-9999	0
11	26	5	-9999	4.87	-3.43	0.522	-9999	0	-9999	0
11	27	5	-9999	9.07	-1.53	0.529	-9999	0	-9999	0
11	28	4	-9999	5.47	-0.73	0.522	-9999	0	-9999	0
11	29	0	-9999	0.77	-1.83	0.659	-9999	0	-9999	0
11	30	3	-9999	1.87	-2.33	0.669	-9999	35.6	-9999	0
12	1	1	-9999	-0.03	-3.03	0.642	-9999	36.8	-9999	0
12	2	1	-9999	-0.13	-2.83	0.592	-9999	2.2	-9999	0
12	3	4	-9999	5.47	-1.33	0.652	-9999	1.6	-9999	0
12	4	5	-9999	4.87	-1.63	0.629	-9999	0	-9999	0
12	5	3	-9999	5.07	-1.03	0.632	-9999	0	-9999	0
12	6	3	-9999	7.27	-0.63	0.622	-9999	0	-9999	0
12	7	4	-9999	8.97	1.17	0.679	-9999	0	-9999	0
12	8	4	-9999	8.87	0.77	0.672	-9999	0	-9999	0
12	9	4	-9999	8.97	1.57	0.649	-9999	0	-9999	0
12	10	5	-9999	8.77	0.37	0.519	-9999	0	-9999	0
12	11	5	-9999	8.67	-0.23	0.415	-9999	0	-9999	0
12	12	5	-9999	9.07	0.07	0.389	-9999	0	-9999	0
12	13	5	-9999	7.57	-0.93	0.402	-9999	0	-9999	0
12	14	5	-9999	6.77	-1.03	0.415	-9999	0	-9999	0
12	15	4	-9999	5.77	-1.33	0.402	-9999	0	-9999	0
12	16	2	-9999	2.27	-1.93	0.529	-9999	0	-9999	0
12	17	3	-9999	1.37	-3.43	0.635	-9999	0	-9999	0
12	18	6	-9999	1.57	-4.83	0.365	-9999	2.2	-9999	0
12	19	5	-9999	1.37	-4.33	0.379	-9999	0.2	-9999	0
12	20	4	-9999	1.57	-5.73	0.435	-9999	3	-9999	0
12	21	5	-9999	0.37	-7.43	0.302	-9999	0	-9999	0
12	22	5	-9999	-1.33	-8.23	0.292	-9999	0	-9999	0
12	23	4	-9999	2.47	-4.63	0.352	-9999	0	-9999	0
12	24	5	-9999	3.27	-4.13	0.479	-9999	0	-9999	0
12	25	-9999	-9999	-2.03	-4.13	0.559	-9999	0	-9999	0
12	26	-9999	-9999	-0.73	-2.83	0.602	-9999	9	-9999	0
12	27	-9999	-9999	4.77	-2.93	0.582	-9999	36.6	-9999	0
12	28	-9999	-9999	0.97	-2.43	0.572	-9999	1.4	-9999	0
12	29	-9999	-9999	1.37	-6.03	0.249	-9999	0	-9999	0
12	30	5	-9999	2.27	-6.83	0.272	-9999	0	-9999	0
12	31	6	-9999	2.97	-5.63	0.325	-9999	0	-9999	0
