Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
1	28	28	8.86	-3.86	-1.25	-5.05	0.16	-9999	0.00	-9999	-9999
1	29	29	10.55	-2.78	0.55	-5.75	0.41	-9999	0.00	-9999	-9999
1	30	30	10.83	-6.24	-2.00	-9.50	0.12	-9999	0.00	-9999	-9999
1	31	31	3.45	-9.12	-8.10	-9.90	0.01	-9999	0.00	-9999	-9999
2	1	32	6.83	-8.90	-5.45	-10.55	0.01	-9999	0.00	-9999	-9999
2	2	33	3.19	-8.34	-5.70	-10.45	0.01	-9999	0.00	-9999	-9999
2	3	34	9.89	-1.54	1.55	-6.40	0.18	-9999	1.30	-9999	-9999
2	4	35	7.24	2.02	4.60	-1.45	0.21	-9999	0.00	-9999	-9999
2	5	36	11.12	4.44	8.15	1.65	0.29	-9999	0.00	-9999	-9999
2	6	37	11.10	7.08	10.45	3.35	0.37	-9999	0.00	-9999	-9999
2	7	38	11.62	10.19	11.65	8.02	0.53	-9999	0.00	-9999	-9999
2	8	39	10.14	6.54	11.90	2.20	0.39	-9999	0.00	-9999	-9999
2	9	40	8.84	2.08	3.10	1.10	0.06	-9999	0.00	-9999	-9999
2	10	41	11.00	4.67	7.45	0.80	0.35	-9999	0.00	-9999	-9999
2	11	42	2.66	6.76	8.15	5.10	0.32	-9999	6.40	-9999	-9999
2	12	43	1.27	0.94	6.85	-1.70	0.03	-9999	16.40	-9999	-9999
2	13	44	1.54	0.39	2.50	-2.20	0.02	-9999	0.50	-9999	-9999
2	14	45	5.61	-1.47	2.10	-2.55	0.01	-9999	4.90	-9999	-9999
2	15	46	4.54	-2.94	-2.15	-3.50	0.01	-9999	0.96	-9999	-9999
2	16	47	9.33	0.39	5.30	-3.95	0.14	-9999	0.00	-9999	-9999
2	17	48	9.15	2.34	5.90	-1.85	0.20	-9999	0.00	-9999	-9999
2	18	49	2.29	-2.04	-1.40	-2.65	0.01	-9999	1.00	-9999	-9999
2	19	50	1.43	-1.65	-1.30	-2.15	0.01	-9999	2.70	-9999	-9999
2	20	51	1.84	-4.24	-2.20	-6.75	0.01	-9999	0.20	-9999	-9999
2	21	52	2.92	-8.38	-6.90	-9.45	0.02	-9999	0.00	-9999	-9999
2	22	53	1.58	-9.45	-8.55	-10.60	0.03	-9999	0.00	-9999	-9999
2	23	54	2.15	-9.06	-8.50	-9.75	0.05	-9999	0.00	-9999	-9999
2	24	55	12.42	-5.34	-2.15	-8.75	0.39	-9999	2.75	-9999	-9999
2	25	56	15.43	-4.62	-3.20	-6.40	0.47	-9999	0.30	-9999	-9999
2	26	57	14.90	-0.78	4.60	-5.45	0.43	-9999	0.10	-9999	-9999
2	27	58	9.10	1.50	2.85	0.25	0.23	-9999	0.20	-9999	-9999
2	28	59	13.62	1.49	4.60	-0.85	0.17	-9999	0.00	-9999	-9999
3	1	61	4.03	-2.48	1.35	-4.30	0.09	-9999	0.00	-9999	-9999
3	2	62	12.02	-2.95	-0.75	-4.95	0.30	-9999	0.00	-9999	-9999
3	3	63	9.76	-0.87	3.05	-3.90	0.31	-9999	0.00	-9999	-9999
3	4	64	13.30	-2.21	2.10	-5.45	0.08	-9999	0.00	-9999	-9999
3	5	65	16.27	0.86	3.95	-1.95	0.17	-9999	0.00	-9999	-9999
3	6	66	2.48	-2.12	1.40	-3.50	0.20	-9999	0.00	-9999	-9999
3	7	67	17.61	-4.29	-2.25	-5.85	0.47	-9999	0.00	-9999	-9999
3	8	68	17.54	0.88	6.30	-5.25	0.54	-9999	0.00	-9999	-9999
3	9	69	14.23	5.80	7.70	3.85	0.40	-9999	0.00	-9999	-9999
3	10	70	1.91	4.80	7.15	2.95	0.20	-9999	2.70	-9999	-9999
3	11	71	10.19	5.30	7.10	4.40	0.29	-9999	0.00	-9999	-9999
3	12	72	16.82	8.98	14.70	2.45	0.44	-9999	0.00	-9999	-9999
3	13	73	4.44	10.27	11.20	9.35	0.49	-9999	0.00	-9999	-9999
3	14	74	11.68	9.71	10.35	9.15	0.40	-9999	0.00	-9999	-9999
3	15	75	17.72	10.32	14.85	6.95	0.35	-9999	0.00	-9999	-9999
3	16	76	6.55	9.72	11.65	7.95	0.32	-9999	0.00	-9999	-9999
3	17	77	3.95	6.54	8.85	3.80	0.09	-9999	4.10	-9999	-9999
3	18	78	1.83	1.76	3.70	0.55	0.02	-9999	37.60	-9999	-9999
3	19	79	2.59	-0.67	1.30	-1.60	0.05	-9999	3.00	-9999	-9999
3	20	80	10.11	-1.15	0.05	-2.65	0.25	-9999	0.00	-9999	-9999
3	21	81	14.22	0.41	2.75	-1.20	0.32	-9999	0.00	-9999	-9999
3	22	82	18.93	4.06	8.30	-0.70	0.42	-9999	0.00	-9999	-9999
3	23	83	19.13	7.22	9.55	4.75	0.45	-9999	0.00	-9999	-9999
3	24	84	19.45	9.64	13.15	6.60	0.42	-9999	0.00	-9999	-9999
3	25	85	18.36	10.81	12.75	8.55	0.44	-9999	0.00	-9999	-9999
3	26	86	9.28	7.87	11.10	4.10	0.29	-9999	6.90	-9999	-9999
3	27	87	5.25	3.08	4.35	2.25	0.01	-9999	8.90	-9999	-9999
3	28	88	13.70	5.44	7.80	2.90	0.16	-9999	0.00	-9999	-9999
3	29	89	16.35	7.26	9.15	5.15	0.33	-9999	0.00	-9999	-9999
3	30	90	20.11	9.31	11.30	6.85	0.41	-9999	0.00	-9999	-9999
3	31	91	14.14	9.34	11.85	6.60	0.28	-9999	0.41	-9999	-9999
4	1	92	4.74	9.03	9.85	7.75	0.07	-9999	10.57	-9999	-9999
4	2	93	20.47	12.47	15.80	9.35	0.27	-9999	0.00	-9999	-9999
4	3	94	21.06	14.78	17.40	12.05	0.39	-9999	0.00	-9999	-9999
4	4	95	6.45	9.32	15.70	4.50	0.18	-9999	6.50	-9999	-9999
4	5	96	11.84	6.14	7.90	4.10	0.17	-9999	3.00	-9999	-9999
4	6	97	7.44	10.01	12.50	7.10	0.29	-9999	0.30	-9999	-9999
4	7	98	20.78	15.79	20.15	11.40	0.35	-9999	0.80	-9999	-9999
4	8	99	12.03	11.12	14.85	8.15	0.29	-9999	0.00	-9999	-9999
4	9	100	22.48	10.13	12.70	7.20	0.40	-9999	0.00	-9999	-9999
4	10	101	22.76	8.10	11.60	4.25	0.39	-9999	0.00	-9999	-9999
4	11	102	20.02	10.52	13.75	6.80	0.36	-9999	0.00	-9999	-9999
4	12	103	4.11	7.59	12.90	1.75	0.18	-9999	14.10	-9999	-9999
4	13	104	6.42	0.04	1.85	-1.20	0.07	-9999	4.90	-9999	-9999
4	14	105	17.20	2.13	4.35	0.60	0.19	-9999	1.90	-9999	-9999
4	15	106	9.88	1.83	3.65	0.10	0.09	-9999	5.20	-9999	-9999
4	16	107	10.57	4.27	6.15	1.75	0.24	-9999	0.00	-9999	-9999
4	17	108	23.20	7.12	10.20	3.90	0.41	-9999	0.00	-9999	-9999
4	18	109	23.47	8.96	12.35	5.05	0.42	-9999	0.00	-9999	-9999
4	19	110	22.99	10.52	13.85	6.85	0.43	-9999	0.00	-9999	-9999
4	20	111	23.73	12.98	16.55	8.60	0.43	-9999	0.00	-9999	-9999
4	21	112	23.33	15.20	18.05	12.50	0.45	-9999	0.00	-9999	-9999
4	22	113	23.87	16.40	20.25	13.25	0.50	-9999	0.00	-9999	-9999
4	23	114	23.97	16.36	19.00	13.25	0.54	-9999	0.00	-9999	-9999
4	24	115	20.44	14.45	17.10	10.95	0.43	-9999	0.20	-9999	-9999
4	25	116	14.44	10.06	12.45	6.40	0.18	-9999	0.10	-9999	-9999
4	26	117	8.83	7.33	9.35	4.80	0.10	-9999	0.60	-9999	-9999
4	27	118	12.42	9.36	12.45	7.65	0.26	-9999	0.00	-9999	-9999
4	28	119	10.67	9.59	12.45	7.72	0.22	-9999	2.95	-9999	-9999
4	29	120	15.60	9.51	12.70	8.11	0.21	-9999	0.00	-9999	-9999
4	30	121	19.32	10.05	13.45	7.90	0.27	-9999	0.00	-9999	-9999
5	1	122	8.11	7.96	8.90	7.15	0.10	-9999	4.39	-9999	-9999
5	2	123	19.76	8.78	12.70	4.90	0.15	-9999	3.91	-9999	-9999
5	3	124	4.57	4.70	9.10	-0.60	0.07	-9999	5.50	-9999	-9999
5	4	125	13.58	2.49	5.75	-0.95	0.21	-9999	0.30	-9999	-9999
5	5	126	20.14	5.68	8.60	2.90	0.42	-9999	0.00	-9999	-9999
5	6	127	25.93	10.20	14.65	4.85	0.43	-9999	0.00	-9999	-9999
5	7	128	26.39	13.34	16.30	10.25	0.50	-9999	0.00	-9999	-9999
5	8	129	12.28	9.99	13.00	7.95	0.39	-9999	0.40	-9999	-9999
5	9	130	26.11	10.82	14.10	6.45	0.41	-9999	0.00	-9999	-9999
5	10	131	25.88	15.41	18.70	11.15	0.47	-9999	0.00	-9999	-9999
5	11	132	24.61	16.74	19.50	14.05	0.48	-9999	0.00	-9999	-9999
5	12	133	18.45	15.60	19.45	10.60	0.32	-9999	1.80	-9999	-9999
5	13	134	18.54	11.82	13.80	9.95	0.22	-9999	0.00	-9999	-9999
5	14	135	12.97	11.73	13.30	10.00	0.14	-9999	5.40	-9999	-9999
5	15	136	4.87	5.47	8.90	4.00	0.06	-9999	23.10	-9999	-9999
5	16	137	12.34	5.93	7.80	3.95	0.11	-9999	0.70	-9999	-9999
5	17	138	12.14	10.51	13.00	7.65	0.26	-9999	0.00	-9999	-9999
5	18	139	20.07	14.94	18.60	11.55	0.35	-9999	0.00	-9999	-9999
5	19	140	9.57	16.82	19.62	14.30	0.36	-9999	1.03	-9999	-9999
5	20	141	8.88	15.60	18.45	13.80	0.29	-9999	0.75	-9999	-9999
5	21	142	18.18	14.99	17.90	13.95	0.35	-9999	0.00	-9999	-9999
5	22	143	20.26	16.60	19.85	13.65	0.34	-9999	1.70	-9999	-9999
5	23	144	12.38	15.35	17.45	12.60	0.23	-9999	0.50	-9999	-9999
5	24	145	25.75	18.42	21.60	15.45	0.37	-9999	0.00	-9999	-9999
5	25	146	17.44	14.04	18.30	10.50	0.24	-9999	0.00	-9999	-9999
5	26	147	25.38	18.63	22.80	13.25	0.33	-9999	0.00	-9999	-9999
5	27	148	4.44	10.51	14.80	4.10	0.06	-9999	38.40	-9999	-9999
5	28	149	6.39	6.25	9.05	4.10	0.05	-9999	13.30	-9999	-9999
5	29	150	24.77	12.91	16.60	8.40	0.37	-9999	0.00	-9999	-9999
5	30	151	26.86	18.74	23.65	13.25	0.45	-9999	0.00	-9999	-9999
5	31	152	17.25	18.12	20.15	14.20	0.36	-9999	0.10	-9999	-9999
6	1	153	7.29	11.36	13.50	9.70	0.03	-9999	1.90	-9999	-9999
6	2	154	5.38	10.31	10.90	9.35	0.01	-9999	6.70	-9999	-9999
6	3	155	12.37	13.41	18.00	10.20	0.07	-9999	6.50	-9999	-9999
6	4	156	21.50	17.38	21.75	13.15	0.27	-9999	0.00	-9999	-9999
6	5	157	22.60	19.55	22.85	16.50	0.42	-9999	0.00	-9999	-9999
6	6	158	23.08	18.76	22.80	13.45	0.40	-9999	0.00	-9999	-9999
6	7	159	19.22	16.99	19.75	13.30	0.31	-9999	0.50	-9999	-9999
6	8	160	11.88	15.18	17.10	12.00	0.16	-9999	6.80	-9999	-9999
6	9	161	11.01	10.23	12.20	8.20	0.12	-9999	2.00	-9999	-9999
6	10	162	20.09	12.70	15.55	9.65	0.28	-9999	0.00	-9999	-9999
6	11	163	15.09	12.90	14.95	10.15	0.19	-9999	6.60	-9999	-9999
6	12	164	8.53	10.79	12.65	9.00	0.04	-9999	3.10	-9999	-9999
6	13	165	13.39	12.60	14.55	10.45	0.12	-9999	0.00	-9999	-9999
6	14	166	13.48	13.12	15.25	11.00	0.16	-9999	0.60	-9999	-9999
6	15	167	23.28	17.17	19.95	14.40	0.31	-9999	0.00	-9999	-9999
6	16	168	17.23	18.61	20.70	16.00	0.33	-9999	0.20	-9999	-9999
6	17	169	15.47	15.59	19.10	11.30	0.18	-9999	0.80	-9999	-9999
6	18	170	3.25	12.96	19.60	7.60	0.16	-9999	18.70	-9999	-9999
6	19	171	14.38	9.09	11.35	7.70	0.19	-9999	5.20	-9999	-9999
6	20	172	10.23	11.09	13.75	8.35	0.23	-9999	1.70	-9999	-9999
6	21	173	21.81	17.93	21.20	13.65	0.29	-9999	0.20	-9999	-9999
6	22	174	22.34	21.10	27.20	13.95	0.36	-9999	2.05	-9999	-9999
6	23	175	9.04	13.36	16.35	11.30	0.09	-9999	32.50	-9999	-9999
6	24	176	11.71	11.03	12.75	9.65	0.18	-9999	1.20	-9999	-9999
6	25	177	6.27	9.38	10.25	8.30	0.18	-9999	2.80	-9999	-9999
6	26	178	10.97	12.89	16.05	8.85	0.09	-9999	8.10	-9999	-9999
6	27	179	25.57	17.67	20.55	14.25	0.28	-9999	0.00	-9999	-9999
6	28	180	27.79	17.82	20.45	14.55	0.36	-9999	0.00	-9999	-9999
6	29	181	27.40	19.39	22.05	15.90	0.43	-9999	0.00	-9999	-9999
6	30	182	5.19	13.29	20.05	9.40	0.10	-9999	6.80	-9999	-9999
7	1	183	13.24	9.44	12.55	7.05	0.21	-9999	3.10	-9999	-9999
7	2	184	13.79	8.16	10.50	6.85	0.14	-9999	3.40	-9999	-9999
7	3	185	7.95	9.14	10.65	7.55	0.15	-9999	5.80	-9999	-9999
7	4	186	16.80	13.07	17.60	9.10	0.10	-9999	6.50	-9999	-9999
7	5	187	5.44	14.08	15.05	13.45	0.01	-9999	4.20	-9999	-9999
7	6	188	24.04	18.30	21.70	13.75	0.26	-9999	1.00	-9999	-9999
7	7	189	21.36	20.67	24.05	17.30	0.35	-9999	13.60	-9999	-9999
7	8	190	16.01	17.41	21.65	13.15	0.25	-9999	0.00	-9999	-9999
7	9	191	25.30	21.15	24.45	14.90	0.30	-9999	0.00	-9999	-9999
7	10	192	25.98	19.23	23.05	16.00	0.19	-9999	1.40	-9999	-9999
7	11	193	15.60	17.59	19.00	15.70	0.19	-9999	0.90	-9999	-9999
7	12	194	26.15	19.13	23.05	14.00	0.20	-9999	0.00	-9999	-9999
7	13	195	21.38	22.09	26.95	18.95	0.25	-9999	0.00	-9999	-9999
7	14	196	4.52	12.39	17.60	11.20	0.02	-9999	10.90	-9999	-9999
7	15	197	12.00	11.87	13.40	10.05	0.18	-9999	1.70	-9999	-9999
7	16	198	26.33	16.33	20.35	12.20	0.35	-9999	0.00	-9999	-9999
7	17	199	25.32	19.20	26.10	12.50	0.36	-9999	0.00	-9999	-9999
7	18	200	10.18	11.17	12.70	9.60	0.14	-9999	4.10	-9999	-9999
7	19	201	20.57	16.66	21.80	10.60	0.31	-9999	0.00	-9999	-9999
7	20	202	8.74	10.76	19.10	8.50	0.12	-9999	40.90	-9999	-9999
7	21	203	10.19	11.87	15.00	9.90	0.11	-9999	25.90	-9999	-9999
7	22	204	14.94	12.36	14.95	10.75	0.14	-9999	6.30	-9999	-9999
7	23	205	6.20	11.31	13.10	9.50	0.07	-9999	13.60	-9999	-9999
7	24	206	5.84	7.86	9.95	7.00	0.04	-9999	26.10	-9999	-9999
7	25	207	11.30	10.00	11.65	8.05	0.20	-9999	0.20	-9999	-9999
7	26	208	7.68	12.34	13.55	11.30	0.25	-9999	0.00	-9999	-9999
7	27	209	20.33	15.29	18.10	12.30	0.30	-9999	0.00	-9999	-9999
7	28	210	10.80	14.01	16.30	12.25	0.15	-9999	2.20	-9999	-9999
7	29	211	11.55	12.74	16.25	11.55	0.06	-9999	7.90	-9999	-9999
7	30	212	3.18	11.74	12.65	9.60	0.07	-9999	8.60	-9999	-9999
7	31	213	15.85	11.71	14.60	9.55	0.06	-9999	3.60	-9999	-9999
8	1	214	10.44	12.54	14.75	10.50	0.06	-9999	0.00	-9999	-9999
8	2	215	19.47	16.40	19.60	12.15	0.23	-9999	0.00	-9999	-9999
8	3	216	22.25	18.33	21.85	15.55	0.23	-9999	5.63	-9999	-9999
8	4	217	7.50	14.87	16.70	13.70	0.06	-9999	12.00	-9999	-9999
8	5	218	18.70	18.38	20.10	15.50	0.25	-9999	0.20	-9999	-9999
8	6	219	15.88	18.71	21.85	15.60	0.13	-9999	1.80	-9999	-9999
8	7	220	8.38	16.00	19.75	12.40	0.14	-9999	7.70	-9999	-9999
8	8	221	4.36	12.16	13.20	10.55	0.06	-9999	18.40	-9999	-9999
8	9	222	20.01	10.96	13.35	9.00	0.20	-9999	6.90	-9999	-9999
8	10	223	11.74	9.41	11.15	7.85	0.17	-9999	3.90	-9999	-9999
8	11	224	23.94	15.24	18.70	10.55	0.36	-9999	0.00	-9999	-9999
8	12	225	18.68	18.14	20.45	16.80	0.42	-9999	0.60	-9999	-9999
8	13	226	11.51	15.93	18.55	13.45	0.17	-9999	1.70	-9999	-9999
8	14	227	23.74	20.09	23.90	16.00	0.30	-9999	0.90	-9999	-9999
8	15	228	7.25	15.35	17.60	13.95	0.05	-9999	15.30	-9999	-9999
8	16	229	15.60	16.75	20.59	14.50	0.13	-9999	0.60	-9999	-9999
8	17	230	22.72	19.43	22.97	16.35	0.25	-9999	0.00	-9999	-9999
8	18	231	22.63	22.13	24.30	18.75	0.34	-9999	0.00	-9999	-9999
8	19	232	13.95	20.94	23.55	18.50	0.28	-9999	6.00	-9999	-9999
8	20	233	15.26	19.08	21.30	16.65	0.14	-9999	0.00	-9999	-9999
8	21	234	22.51	22.97	25.45	19.95	0.33	-9999	0.10	-9999	-9999
8	22	235	21.67	25.74	27.55	23.80	0.43	-9999	0.00	-9999	-9999
8	23	236	21.45	27.31	29.50	25.85	0.46	-9999	0.00	-9999	-9999
8	24	237	21.70	25.15	27.20	23.50	0.41	-9999	0.00	-9999	-9999
8	25	238	21.71	22.21	25.75	17.45	0.24	-9999	0.00	-9999	-9999
8	26	239	22.28	26.82	30.10	23.80	0.49	-9999	0.00	-9999	-9999
8	27	240	2.77	13.29	25.75	6.60	0.15	-9999	14.60	-9999	-9999
8	28	241	22.74	12.36	15.25	9.80	0.27	-9999	0.00	-9999	-9999
8	29	242	18.38	15.15	16.75	12.80	0.24	-9999	0.00	-9999	-9999
8	30	243	8.74	12.51	14.65	11.75	0.17	-9999	0.30	-9999	-9999
8	31	244	19.36	14.73	18.05	11.40	0.21	-9999	0.00	-9999	-9999
9	1	245	11.02	16.02	19.10	13.75	0.20	-9999	0.00	-9999	-9999
9	2	246	14.92	17.34	20.05	14.55	0.29	-9999	0.00	-9999	-9999
9	3	247	21.19	20.12	23.70	16.60	0.34	-9999	0.00	-9999	-9999
9	4	248	17.89	22.66	24.90	20.20	0.37	-9999	0.00	-9999	-9999
9	5	249	3.68	15.13	23.30	10.25	0.13	-9999	20.90	-9999	-9999
9	6	250	18.96	14.00	16.25	11.20	0.31	-9999	0.00	-9999	-9999
9	7	251	10.27	16.02	17.65	12.25	0.39	-9999	1.70	-9999	-9999
9	8	252	3.12	10.41	13.35	8.60	0.11	-9999	9.30	-9999	-9999
9	9	253	4.28	13.31	17.05	10.35	0.07	-9999	15.20	-9999	-9999
9	10	254	20.30	19.31	21.95	16.30	0.25	-9999	0.10	-9999	-9999
9	11	255	20.13	22.98	25.10	21.05	0.41	-9999	0.00	-9999	-9999
9	12	256	12.51	16.90	19.60	15.80	0.22	-9999	0.00	-9999	-9999
9	13	257	20.15	18.29	20.10	17.10	0.34	-9999	0.00	-9999	-9999
9	14	258	5.71	13.98	18.10	10.30	0.15	-9999	15.50	-9999	-9999
9	15	259	8.18	12.46	13.85	11.65	0.18	-9999	0.00	-9999	-9999
9	16	260	19.80	14.44	17.55	10.90	0.15	-9999	0.00	-9999	-9999
9	17	261	10.94	17.34	19.35	15.40	0.31	-9999	0.00	-9999	-9999
9	18	262	8.04	14.08	20.50	5.75	0.20	-9999	6.60	-9999	-9999
9	19	263	2.33	3.90	5.45	2.80	0.01	-9999	32.00	-9999	-9999
9	20	264	2.97	6.58	8.35	4.20	0.03	-9999	11.20	-9999	-9999
9	21	265	16.00	10.47	13.70	7.55	0.09	-9999	0.00	-9999	-9999
9	22	266	14.88	12.36	14.35	10.70	0.09	-9999	0.00	-9999	-9999
9	23	267	15.01	12.83	14.15	11.30	0.22	-9999	0.00	-9999	-9999
9	24	268	17.33	13.26	15.85	10.45	0.16	-9999	0.00	-9999	-9999
9	25	269	17.87	15.79	18.40	13.50	0.24	-9999	0.00	-9999	-9999
9	26	270	17.56	16.11	18.65	14.05	0.25	-9999	0.00	-9999	-9999
9	27	271	15.19	15.93	17.85	13.85	0.20	-9999	0.00	-9999	-9999
9	28	272	15.34	15.01	16.60	14.05	0.20	-9999	0.00	-9999	-9999
9	29	273	14.65	14.03	16.50	11.35	0.25	-9999	0.00	-9999	-9999
9	30	274	17.03	15.93	18.50	13.45	0.33	-9999	0.00	-9999	-9999
10	1	275	17.05	16.22	18.80	13.20	0.27	-9999	0.00	-9999	-9999
10	2	276	17.10	16.51	18.25	14.80	0.34	-9999	0.00	-9999	-9999
10	3	277	16.89	16.28	18.60	13.90	0.35	-9999	0.00	-9999	-9999
10	4	278	15.54	16.35	18.15	15.20	0.24	-9999	0.00	-9999	-9999
10	5	279	11.79	14.44	15.95	13.15	0.23	-9999	0.00	-9999	-9999
10	6	280	15.68	15.46	18.45	12.85	0.28	-9999	0.00	-9999	-9999
10	7	281	1.93	4.54	16.00	1.50	0.04	-9999	56.60	-9999	-9999
10	8	282	5.20	2.09	3.30	0.75	0.03	-9999	30.80	-9999	-9999
10	9	283	2.77	1.49	2.70	0.40	0.06	-9999	11.60	-9999	-9999
10	10	284	1.65	7.34	12.30	2.40	0.10	-9999	42.00	-9999	-9999
10	11	285	8.82	13.47	17.30	11.20	0.21	-9999	0.50	-9999	-9999
10	12	286	3.21	10.20	11.45	8.65	0.12	-9999	16.70	-9999	-9999
10	13	287	3.30	5.15	8.60	3.50	0.04	-9999	35.10	-9999	-9999
10	14	288	8.01	2.78	4.30	0.25	0.17	-9999	0.00	-9999	-9999
10	15	289	15.27	2.77	6.70	-1.10	0.24	-9999	0.10	-9999	-9999
10	16	290	14.80	3.81	7.05	0.85	0.18	-9999	0.10	-9999	-9999
10	17	291	14.25	7.14	10.20	3.75	0.24	-9999	0.20	-9999	-9999
10	18	292	14.24	10.44	15.25	4.65	0.33	-9999	0.00	-9999	-9999
10	19	293	9.97	10.36	15.40	1.80	0.34	-9999	3.60	-9999	-9999
10	20	294	2.32	0.86	1.85	0.05	0.03	-9999	8.60	-9999	-9999
10	21	295	9.32	1.65	2.75	0.30	0.14	-9999	0.70	-9999	-9999
10	22	296	13.36	1.47	4.50	-1.55	0.16	-9999	0.20	-9999	-9999
10	23	297	13.08	4.39	7.75	1.95	0.25	-9999	0.10	-9999	-9999
10	24	298	13.14	5.64	8.55	3.30	0.33	-9999	0.10	-9999	-9999
10	25	299	6.98	11.40	15.35	5.20	0.40	-9999	0.00	-9999	-9999
10	26	300	2.22	9.82	14.25	7.55	0.14	-9999	1.60	-9999	-9999
10	27	301	12.35	9.71	14.05	6.65	0.23	-9999	0.10	-9999	-9999
10	28	302	10.61	5.75	8.80	3.05	0.10	-9999	0.10	-9999	-9999
10	29	303	12.15	7.23	9.40	4.05	0.22	-9999	0.10	-9999	-9999
10	30	304	11.72	8.48	11.30	3.25	0.31	-9999	0.10	-9999	-9999
10	31	305	11.67	10.65	13.20	7.40	0.39	-9999	0.00	-9999	-9999
11	1	306	11.88	8.99	11.50	3.80	0.32	-9999	0.10	-9999	-9999
11	2	307	11.08	5.48	8.30	1.80	0.21	-9999	0.20	-9999	-9999
11	3	308	11.40	8.97	11.90	3.00	0.38	-9999	0.00	-9999	-9999
11	4	309	8.40	11.41	15.15	5.15	0.39	-9999	0.10	-9999	-9999
11	5	310	7.68	15.45	17.45	14.00	0.46	-9999	0.00	-9999	-9999
11	6	311	4.02	13.50	14.65	11.65	0.42	-9999	0.00	-9999	-9999
11	7	312	10.31	11.65	13.75	9.73	0.42	-9999	0.00	-9999	-9999
11	8	313	9.04	12.03	14.55	10.05	0.42	-9999	0.00	-9999	-9999
11	9	314	10.42	10.54	12.80	8.55	0.39	-9999	0.00	-9999	-9999
11	10	315	7.10	4.01	8.95	1.10	0.08	-9999	0.00	-9999	-9999
11	11	316	8.21	1.73	5.55	-0.70	0.17	-9999	0.20	-9999	-9999
11	12	317	10.06	5.19	8.45	1.55	0.43	-9999	0.00	-9999	-9999
11	13	318	10.13	8.10	10.50	5.65	0.52	-9999	0.00	-9999	-9999
11	14	319	9.11	5.09	6.85	2.95	0.47	-9999	0.00	-9999	-9999
11	15	320	9.78	2.33	4.45	-0.05	0.33	-9999	0.00	-9999	-9999
11	16	321	6.63	-2.56	2.10	-4.25	0.07	-9999	0.00	-9999	-9999
11	17	322	9.56	5.13	7.85	-4.55	0.46	-9999	0.00	-9999	-9999
11	18	323	8.42	5.18	6.95	3.90	0.26	-9999	0.00	-9999	-9999
11	19	324	9.53	1.91	3.85	0.25	0.14	-9999	0.10	-9999	-9999
11	20	325	8.81	4.96	7.45	0.80	0.38	-9999	0.10	-9999	-9999
11	21	326	7.17	7.46	9.95	6.10	0.38	-9999	0.00	-9999	-9999
11	22	327	8.70	6.40	8.20	3.60	0.38	-9999	0.00	-9999	-9999
11	23	328	3.60	-4.34	2.15	-5.30	0.01	-9999	0.00	-9999	-9999
